Table:CsvNpc,,,,,,,,,,,,,,,,,,,,,,
tid,name:s,modelTid,occupation:Occupation,color:ItemColor,isBoss,level,hp,phyAttack,magicAttack,phyDefence,magicDefence,speed,skill1,skill2,skill3,skill4,initNuqi,recoverNuqi,energyAddWhenTeammateDie,buffs:a,inCombatMotion,scaleDelta:f
31720722,地狱猎犬,1025,其它,紫,1,96,48202409,16443,16443,986,986,822,1000006,,,10000001,,50,,10020,,
31720732,萨特,1037,其它,紫,1,96,48202409,16443,16443,986,986,822,1000006,,,10000003,,50,,10020,,
31720812,魅魔,1013,其它,紫,1,96,144607229,16443,16443,986,986,822,1000006,,,10000003,,50,,10020,,
31720912,小鬼,1027,其它,紫,1,96,50497762,16443,16443,986,986,822,1000006,,,10000003,,50,,10020,,
31720922,地狱猎犬,1025,其它,紫,1,96,50497762,16443,16443,986,986,822,1000006,,,10000001,,50,,10020,,
31720932,萨特,1037,其它,紫,1,96,50497762,16443,16443,986,986,822,1000006,,,10000003,,50,,10020,,
31721012,虚空行者,1072,其它,紫,1,96,151493287,16443,16443,986,986,822,1000006,,,10000003,,50,,10020,,
31721112,卡扎克,1044,其它,红,1,96,330530810,16443,16443,986,986,822,1000006,,,10000001,,50,,10020,,
31730112,小鬼,1027,其它,紫,1,96,43712203,16481,16481,988,988,824,1000006,,,10000003,,50,,10020,,
31730122,地狱猎犬,1025,其它,紫,1,96,43712203,16481,16481,988,988,824,1000006,,,10000001,,50,,10020,,
31730132,萨特,1037,其它,紫,1,96,43712203,16481,16481,988,988,824,1000006,,,10000003,,50,,10020,,
31730212,虚空行者,1072,其它,紫,1,96,131136611,16481,16481,988,988,824,1000006,,,10000003,,50,,10020,,
31730312,小鬼,1027,其它,紫,1,96,45092589,16481,16481,988,988,824,1000006,,,10000003,,50,,10020,,
31730322,地狱猎犬,1025,其它,紫,1,96,45092589,16481,16481,988,988,824,1000006,,,10000001,,50,,10020,,
31730332,萨特,1037,其它,紫,1,96,45092589,16481,16481,988,988,824,1000006,,,10000003,,50,,10020,,
31730412,魅魔,1013,其它,紫,1,96,135277767,16481,16481,988,988,824,1000006,,,10000003,,50,,10020,,
31730512,小鬼,1027,其它,紫,1,96,46012845,16481,16481,988,988,824,1000006,,,10000003,,50,,10020,,
31730522,地狱猎犬,1025,其它,紫,1,96,46012845,16481,16481,988,988,824,1000006,,,10000001,,50,,10020,,
31730532,萨特,1037,其它,紫,1,96,46012845,16481,16481,988,988,824,1000006,,,10000003,,50,,10020,,
31730612,虚空行者,1072,其它,紫,1,96,138038537,16481,16481,988,988,824,1000006,,,10000003,,50,,10020,,
31730712,小鬼,1027,其它,紫,1,96,48313488,16481,16481,988,988,824,1000006,,,10000003,,50,,10020,,
31730722,地狱猎犬,1025,其它,紫,1,96,48313488,16481,16481,988,988,824,1000006,,,10000001,,50,,10020,,
31730732,萨特,1037,其它,紫,1,96,48313488,16481,16481,988,988,824,1000006,,,10000003,,50,,10020,,
31730812,魅魔,1013,其它,紫,1,96,144940464,16481,16481,988,988,824,1000006,,,10000003,,50,,10020,,
31730912,小鬼,1027,其它,紫,1,96,50614130,16481,16481,988,988,824,1000006,,,10000003,,50,,10020,,
31730922,地狱猎犬,1025,其它,紫,1,96,50614130,16481,16481,988,988,824,1000006,,,10000001,,50,,10020,,
31730932,萨特,1037,其它,紫,1,96,50614130,16481,16481,988,988,824,1000006,,,10000003,,50,,10020,,
31731012,虚空行者,1072,其它,紫,1,96,151842391,16481,16481,988,988,824,1000006,,,10000003,,50,,10020,,
31731112,卡扎克,1044,其它,红,1,96,331292491,16481,16481,988,988,824,1000006,,,10000001,,50,,10020,,
31740112,小鬼,1027,其它,紫,1,97,43812703,16519,16519,991,991,825,1000006,,,10000003,,50,,10020,,
31740122,地狱猎犬,1025,其它,紫,1,97,43812703,16519,16519,991,991,825,1000006,,,10000001,,50,,10020,,
31740132,萨特,1037,其它,紫,1,97,43812703,16519,16519,991,991,825,1000006,,,10000003,,50,,10020,,
31740212,虚空行者,1072,其它,紫,1,97,131438109,16519,16519,991,991,825,1000006,,,10000003,,50,,10020,,
31740312,小鬼,1027,其它,紫,1,97,45196262,16519,16519,991,991,825,1000006,,,10000003,,50,,10020,,
31740322,地狱猎犬,1025,其它,紫,1,97,45196262,16519,16519,991,991,825,1000006,,,10000001,,50,,10020,,
31740332,萨特,1037,其它,紫,1,97,45196262,16519,16519,991,991,825,1000006,,,10000003,,50,,10020,,
31740412,魅魔,1013,其它,紫,1,97,135588786,16519,16519,991,991,825,1000006,,,10000003,,50,,10020,,
31740512,小鬼,1027,其它,紫,1,97,46118634,16519,16519,991,991,825,1000006,,,10000003,,50,,10020,,
31740522,地狱猎犬,1025,其它,紫,1,97,46118634,16519,16519,991,991,825,1000006,,,10000001,,50,,10020,,
31740532,萨特,1037,其它,紫,1,97,46118634,16519,16519,991,991,825,1000006,,,10000003,,50,,10020,,
31740612,虚空行者,1072,其它,紫,1,97,138355904,16519,16519,991,991,825,1000006,,,10000003,,50,,10020,,
31740712,小鬼,1027,其它,紫,1,97,48424566,16519,16519,991,991,825,1000006,,,10000003,,50,,10020,,
31740722,地狱猎犬,1025,其它,紫,1,97,48424566,16519,16519,991,991,825,1000006,,,10000001,,50,,10020,,
31740732,萨特,1037,其它,紫,1,97,48424566,16519,16519,991,991,825,1000006,,,10000003,,50,,10020,,
31740812,魅魔,1013,其它,紫,1,97,145273700,16519,16519,991,991,825,1000006,,,10000003,,50,,10020,,
31740912,小鬼,1027,其它,紫,1,97,50730498,16519,16519,991,991,825,1000006,,,10000003,,50,,10020,,
31740922,地狱猎犬,1025,其它,紫,1,97,50730498,16519,16519,991,991,825,1000006,,,10000001,,50,,10020,,
31740932,萨特,1037,其它,紫,1,97,50730498,16519,16519,991,991,825,1000006,,,10000003,,50,,10020,,
31741012,虚空行者,1072,其它,紫,1,97,152191495,16519,16519,991,991,825,1000006,,,10000003,,50,,10020,,
31741112,卡扎克,1044,其它,红,1,97,332054171,16519,16519,991,991,825,1000006,,,10000001,,50,,10020,,
31750112,小鬼,1027,其它,紫,1,97,43871306,16541,16541,992,992,827,1000006,,,10000003,,50,,10020,,
31750122,地狱猎犬,1025,其它,紫,1,97,43871306,16541,16541,992,992,827,1000006,,,10000001,,50,,10020,,
31750132,萨特,1037,其它,紫,1,97,43871306,16541,16541,992,992,827,1000006,,,10000003,,50,,10020,,
31750212,虚空行者,1072,其它,紫,1,97,131613918,16541,16541,992,992,827,1000006,,,10000003,,50,,10020,,
31750312,小鬼,1027,其它,紫,1,97,45256715,16541,16541,992,992,827,1000006,,,10000003,,50,,10020,,
31750322,地狱猎犬,1025,其它,紫,1,97,45256715,16541,16541,992,992,827,1000006,,,10000001,,50,,10020,,
31750332,萨特,1037,其它,紫,1,97,45256715,16541,16541,992,992,827,1000006,,,10000003,,50,,10020,,
31750412,魅魔,1013,其它,紫,1,97,135770147,16541,16541,992,992,827,1000006,,,10000003,,50,,10020,,
31750512,小鬼,1027,其它,紫,1,97,46180322,16541,16541,992,992,827,1000006,,,10000003,,50,,10020,,
31750522,地狱猎犬,1025,其它,紫,1,97,46180322,16541,16541,992,992,827,1000006,,,10000001,,50,,10020,,
31750532,萨特,1037,其它,紫,1,97,46180322,16541,16541,992,992,827,1000006,,,10000003,,50,,10020,,
31750612,虚空行者,1072,其它,紫,1,97,138540966,16541,16541,992,992,827,1000006,,,10000003,,50,,10020,,
31750712,小鬼,1027,其它,紫,1,97,48489338,16541,16541,992,992,827,1000006,,,10000003,,50,,10020,,
31750722,地狱猎犬,1025,其它,紫,1,97,48489338,16541,16541,992,992,827,1000006,,,10000001,,50,,10020,,
31750732,萨特,1037,其它,紫,1,97,48489338,16541,16541,992,992,827,1000006,,,10000003,,50,,10020,,
31750812,魅魔,1013,其它,紫,1,97,145468014,16541,16541,992,992,827,1000006,,,10000003,,50,,10020,,
31750912,小鬼,1027,其它,紫,1,97,50798354,16541,16541,992,992,827,1000006,,,10000003,,50,,10020,,
31750922,地狱猎犬,1025,其它,紫,1,97,50798354,16541,16541,992,992,827,1000006,,,10000001,,50,,10020,,
31750932,萨特,1037,其它,紫,1,97,50798354,16541,16541,992,992,827,1000006,,,10000003,,50,,10020,,
31751012,虚空行者,1072,其它,紫,1,97,152395063,16541,16541,992,992,827,1000006,,,10000003,,50,,10020,,
31751112,卡扎克,1044,其它,红,1,97,332498319,16541,16541,992,992,827,1000006,,,10000001,,50,,10020,,
31760112,小鬼,1027,其它,紫,1,97,43929908,16563,16563,993,993,828,1000006,,,10000003,,50,,10020,,
31760122,地狱猎犬,1025,其它,紫,1,97,43929908,16563,16563,993,993,828,1000006,,,10000001,,50,,10020,,
31760132,萨特,1037,其它,紫,1,97,43929908,16563,16563,993,993,828,1000006,,,10000003,,50,,10020,,
31760212,虚空行者,1072,其它,紫,1,97,131789726,16563,16563,993,993,828,1000006,,,10000003,,50,,10020,,
31760312,小鬼,1027,其它,紫,1,97,45317169,16563,16563,993,993,828,1000006,,,10000003,,50,,10020,,
31760322,地狱猎犬,1025,其它,紫,1,97,45317169,16563,16563,993,993,828,1000006,,,10000001,,50,,10020,,
31760332,萨特,1037,其它,紫,1,97,45317169,16563,16563,993,993,828,1000006,,,10000003,,50,,10020,,
31760412,魅魔,1013,其它,紫,1,97,135951507,16563,16563,993,993,828,1000006,,,10000003,,50,,10020,,
31760512,小鬼,1027,其它,紫,1,97,46242009,16563,16563,993,993,828,1000006,,,10000003,,50,,10020,,
31760522,地狱猎犬,1025,其它,紫,1,97,46242009,16563,16563,993,993,828,1000006,,,10000001,,50,,10020,,
31760532,萨特,1037,其它,紫,1,97,46242009,16563,16563,993,993,828,1000006,,,10000003,,50,,10020,,
31760612,虚空行者,1072,其它,紫,1,97,138726027,16563,16563,993,993,828,1000006,,,10000003,,50,,10020,,
31760712,小鬼,1027,其它,紫,1,97,48554109,16563,16563,993,993,828,1000006,,,10000003,,50,,10020,,
31760722,地狱猎犬,1025,其它,紫,1,97,48554109,16563,16563,993,993,828,1000006,,,10000001,,50,,10020,,
31760732,萨特,1037,其它,紫,1,97,48554109,16563,16563,993,993,828,1000006,,,10000003,,50,,10020,,
31760812,魅魔,1013,其它,紫,1,97,145662329,16563,16563,993,993,828,1000006,,,10000003,,50,,10020,,
31760912,小鬼,1027,其它,紫,1,97,50866210,16563,16563,993,993,828,1000006,,,10000003,,50,,10020,,
31760922,地狱猎犬,1025,其它,紫,1,97,50866210,16563,16563,993,993,828,1000006,,,10000001,,50,,10020,,
31760932,萨特,1037,其它,紫,1,97,50866210,16563,16563,993,993,828,1000006,,,10000003,,50,,10020,,
31761012,虚空行者,1072,其它,紫,1,97,152598630,16563,16563,993,993,828,1000006,,,10000003,,50,,10020,,
31761112,卡扎克,1044,其它,红,1,97,332942466,16563,16563,993,993,828,1000006,,,10000001,,50,,10020,,
31770112,小鬼,1027,其它,紫,1,97,43988511,16585,16585,995,995,829,1000006,,,10000003,,50,,10020,,
31770122,地狱猎犬,1025,其它,紫,1,97,43988511,16585,16585,995,995,829,1000006,,,10000001,,50,,10020,,
31770132,萨特,1037,其它,紫,1,97,43988511,16585,16585,995,995,829,1000006,,,10000003,,50,,10020,,
31770212,虚空行者,1072,其它,紫,1,97,131965534,16585,16585,995,995,829,1000006,,,10000003,,50,,10020,,
31770312,小鬼,1027,其它,紫,1,97,45377622,16585,16585,995,995,829,1000006,,,10000003,,50,,10020,,
31770322,地狱猎犬,1025,其它,紫,1,97,45377622,16585,16585,995,995,829,1000006,,,10000001,,50,,10020,,
31770332,萨特,1037,其它,紫,1,97,45377622,16585,16585,995,995,829,1000006,,,10000003,,50,,10020,,
31770412,魅魔,1013,其它,紫,1,97,136132867,16585,16585,995,995,829,1000006,,,10000003,,50,,10020,,
31770512,小鬼,1027,其它,紫,1,97,46303696,16585,16585,995,995,829,1000006,,,10000003,,50,,10020,,
31770522,地狱猎犬,1025,其它,紫,1,97,46303696,16585,16585,995,995,829,1000006,,,10000001,,50,,10020,,
31770532,萨特,1037,其它,紫,1,97,46303696,16585,16585,995,995,829,1000006,,,10000003,,50,,10020,,
31770612,虚空行者,1072,其它,紫,1,97,138911089,16585,16585,995,995,829,1000006,,,10000003,,50,,10020,,
31770712,小鬼,1027,其它,紫,1,97,48618881,16585,16585,995,995,829,1000006,,,10000003,,50,,10020,,
31770722,地狱猎犬,1025,其它,紫,1,97,48618881,16585,16585,995,995,829,1000006,,,10000001,,50,,10020,,
31770732,萨特,1037,其它,紫,1,97,48618881,16585,16585,995,995,829,1000006,,,10000003,,50,,10020,,
31770812,魅魔,1013,其它,紫,1,97,145856643,16585,16585,995,995,829,1000006,,,10000003,,50,,10020,,
31770912,小鬼,1027,其它,紫,1,97,50934066,16585,16585,995,995,829,1000006,,,10000003,,50,,10020,,
31770922,地狱猎犬,1025,其它,紫,1,97,50934066,16585,16585,995,995,829,1000006,,,10000001,,50,,10020,,
31770932,萨特,1037,其它,紫,1,97,50934066,16585,16585,995,995,829,1000006,,,10000003,,50,,10020,,
31771012,虚空行者,1072,其它,紫,1,97,152802198,16585,16585,995,995,829,1000006,,,10000003,,50,,10020,,
31771112,卡扎克,1044,其它,红,1,97,333386613,16585,16585,995,995,829,1000006,,,10000001,,50,,10020,,
31780112,小鬼,1027,其它,紫,1,97,44047114,16607,16607,996,996,830,1000006,,,10000003,,50,,10020,,
31780122,地狱猎犬,1025,其它,紫,1,97,44047114,16607,16607,996,996,830,1000006,,,10000001,,50,,10020,,
31780132,萨特,1037,其它,紫,1,97,44047114,16607,16607,996,996,830,1000006,,,10000003,,50,,10020,,
31780212,虚空行者,1072,其它,紫,1,97,132141342,16607,16607,996,996,830,1000006,,,10000003,,50,,10020,,
31780312,小鬼,1027,其它,紫,1,97,45438075,16607,16607,996,996,830,1000006,,,10000003,,50,,10020,,
31780322,地狱猎犬,1025,其它,紫,1,97,45438075,16607,16607,996,996,830,1000006,,,10000001,,50,,10020,,
31780332,萨特,1037,其它,紫,1,97,45438075,16607,16607,996,996,830,1000006,,,10000003,,50,,10020,,
31780412,魅魔,1013,其它,紫,1,97,136314227,16607,16607,996,996,830,1000006,,,10000003,,50,,10020,,
31780512,小鬼,1027,其它,紫,1,97,46365383,16607,16607,996,996,830,1000006,,,10000003,,50,,10020,,
31780522,地狱猎犬,1025,其它,紫,1,97,46365383,16607,16607,996,996,830,1000006,,,10000001,,50,,10020,,
31780532,萨特,1037,其它,紫,1,97,46365383,16607,16607,996,996,830,1000006,,,10000003,,50,,10020,,
31780612,虚空行者,1072,其它,紫,1,97,139096150,16607,16607,996,996,830,1000006,,,10000003,,50,,10020,,
31780712,小鬼,1027,其它,紫,1,97,48683652,16607,16607,996,996,830,1000006,,,10000003,,50,,10020,,
31780722,地狱猎犬,1025,其它,紫,1,97,48683652,16607,16607,996,996,830,1000006,,,10000001,,50,,10020,,
31780732,萨特,1037,其它,紫,1,97,48683652,16607,16607,996,996,830,1000006,,,10000003,,50,,10020,,
31780812,魅魔,1013,其它,紫,1,97,146050958,16607,16607,996,996,830,1000006,,,10000003,,50,,10020,,
31780912,小鬼,1027,其它,紫,1,97,51001921,16607,16607,996,996,830,1000006,,,10000003,,50,,10020,,
31780922,地狱猎犬,1025,其它,紫,1,97,51001921,16607,16607,996,996,830,1000006,,,10000001,,50,,10020,,
31780932,萨特,1037,其它,紫,1,97,51001921,16607,16607,996,996,830,1000006,,,10000003,,50,,10020,,
31781012,虚空行者,1072,其它,紫,1,97,153005765,16607,16607,996,996,830,1000006,,,10000003,,50,,10020,,
31781112,卡扎克,1044,其它,红,1,97,333830761,16607,16607,996,996,830,1000006,,,10000001,,50,,10020,,
31790112,小鬼,1027,其它,紫,1,97,44105717,16629,16629,997,997,831,1000006,,,10000003,,50,,10020,,
31790122,地狱猎犬,1025,其它,紫,1,97,44105717,16629,16629,997,997,831,1000006,,,10000001,,50,,10020,,
31790132,萨特,1037,其它,紫,1,97,44105717,16629,16629,997,997,831,1000006,,,10000003,,50,,10020,,
31790212,虚空行者,1072,其它,紫,1,97,132317151,16629,16629,997,997,831,1000006,,,10000003,,50,,10020,,
31790312,小鬼,1027,其它,紫,1,97,45498529,16629,16629,997,997,831,1000006,,,10000003,,50,,10020,,
31790322,地狱猎犬,1025,其它,紫,1,97,45498529,16629,16629,997,997,831,1000006,,,10000001,,50,,10020,,
31790332,萨特,1037,其它,紫,1,97,45498529,16629,16629,997,997,831,1000006,,,10000003,,50,,10020,,
31790412,魅魔,1013,其它,紫,1,97,136495587,16629,16629,997,997,831,1000006,,,10000003,,50,,10020,,
31790512,小鬼,1027,其它,紫,1,97,46427070,16629,16629,997,997,831,1000006,,,10000003,,50,,10020,,
31790522,地狱猎犬,1025,其它,紫,1,97,46427070,16629,16629,997,997,831,1000006,,,10000001,,50,,10020,,
31790532,萨特,1037,其它,紫,1,97,46427070,16629,16629,997,997,831,1000006,,,10000003,,50,,10020,,
31790612,虚空行者,1072,其它,紫,1,97,139281211,16629,16629,997,997,831,1000006,,,10000003,,50,,10020,,
31790712,小鬼,1027,其它,紫,1,97,48748424,16629,16629,997,997,831,1000006,,,10000003,,50,,10020,,
31790722,地狱猎犬,1025,其它,紫,1,97,48748424,16629,16629,997,997,831,1000006,,,10000001,,50,,10020,,
31790732,萨特,1037,其它,紫,1,97,48748424,16629,16629,997,997,831,1000006,,,10000003,,50,,10020,,
31790812,魅魔,1013,其它,紫,1,97,146245272,16629,16629,997,997,831,1000006,,,10000003,,50,,10020,,
31790912,小鬼,1027,其它,紫,1,97,51069777,16629,16629,997,997,831,1000006,,,10000003,,50,,10020,,
31790922,地狱猎犬,1025,其它,紫,1,97,51069777,16629,16629,997,997,831,1000006,,,10000001,,50,,10020,,
31790932,萨特,1037,其它,紫,1,97,51069777,16629,16629,997,997,831,1000006,,,10000003,,50,,10020,,
31791012,虚空行者,1072,其它,紫,1,97,153209333,16629,16629,997,997,831,1000006,,,10000003,,50,,10020,,
31791112,卡扎克,1044,其它,红,1,97,334274908,16629,16629,997,997,831,1000006,,,10000001,,50,,10020,,
31800112,小鬼,1027,其它,紫,1,97,44164319,16651,16651,999,999,832,1000006,,,10000003,,50,,10020,,
31800122,地狱猎犬,1025,其它,紫,1,97,44164319,16651,16651,999,999,832,1000006,,,10000001,,50,,10020,,
31800132,萨特,1037,其它,紫,1,97,44164319,16651,16651,999,999,832,1000006,,,10000003,,50,,10020,,
31800212,虚空行者,1072,其它,紫,1,97,132492959,16651,16651,999,999,832,1000006,,,10000003,,50,,10020,,
31800312,小鬼,1027,其它,紫,1,97,45558982,16651,16651,999,999,832,1000006,,,10000003,,50,,10020,,
31800322,地狱猎犬,1025,其它,紫,1,97,45558982,16651,16651,999,999,832,1000006,,,10000001,,50,,10020,,
31800332,萨特,1037,其它,紫,1,97,45558982,16651,16651,999,999,832,1000006,,,10000003,,50,,10020,,
31800412,魅魔,1013,其它,紫,1,97,136676947,16651,16651,999,999,832,1000006,,,10000003,,50,,10020,,
31800512,小鬼,1027,其它,紫,1,97,46488757,16651,16651,999,999,832,1000006,,,10000003,,50,,10020,,
31800522,地狱猎犬,1025,其它,紫,1,97,46488757,16651,16651,999,999,832,1000006,,,10000001,,50,,10020,,
31800532,萨特,1037,其它,紫,1,97,46488757,16651,16651,999,999,832,1000006,,,10000003,,50,,10020,,
31800612,虚空行者,1072,其它,紫,1,97,139466273,16651,16651,999,999,832,1000006,,,10000003,,50,,10020,,
31800712,小鬼,1027,其它,紫,1,97,48813195,16651,16651,999,999,832,1000006,,,10000003,,50,,10020,,
31800722,地狱猎犬,1025,其它,紫,1,97,48813195,16651,16651,999,999,832,1000006,,,10000001,,50,,10020,,
31800732,萨特,1037,其它,紫,1,97,48813195,16651,16651,999,999,832,1000006,,,10000003,,50,,10020,,
31800812,魅魔,1013,其它,紫,1,97,146439586,16651,16651,999,999,832,1000006,,,10000003,,50,,10020,,
31800912,小鬼,1027,其它,紫,1,97,51137633,16651,16651,999,999,832,1000006,,,10000003,,50,,10020,,
31800922,地狱猎犬,1025,其它,紫,1,97,51137633,16651,16651,999,999,832,1000006,,,10000001,,50,,10020,,
31800932,萨特,1037,其它,紫,1,97,51137633,16651,16651,999,999,832,1000006,,,10000003,,50,,10020,,
31801012,虚空行者,1072,其它,紫,1,97,153412900,16651,16651,999,999,832,1000006,,,10000003,,50,,10020,,
31801112,卡扎克,1044,其它,红,1,97,334719055,16651,16651,999,999,832,1000006,,,10000001,,50,,10020,,
31810112,小鬼,1027,其它,紫,1,97,44222922,16673,16673,1000,1000,833,1000006,,,10000003,,50,,10020,,
31810122,地狱猎犬,1025,其它,紫,1,97,44222922,16673,16673,1000,1000,833,1000006,,,10000001,,50,,10020,,
31810132,萨特,1037,其它,紫,1,97,44222922,16673,16673,1000,1000,833,1000006,,,10000003,,50,,10020,,
31810212,虚空行者,1072,其它,紫,1,97,132668767,16673,16673,1000,1000,833,1000006,,,10000003,,50,,10020,,
31810312,小鬼,1027,其它,紫,1,97,45619435,16673,16673,1000,1000,833,1000006,,,10000003,,50,,10020,,
31810322,地狱猎犬,1025,其它,紫,1,97,45619435,16673,16673,1000,1000,833,1000006,,,10000001,,50,,10020,,
31810332,萨特,1037,其它,紫,1,97,45619435,16673,16673,1000,1000,833,1000006,,,10000003,,50,,10020,,
31810412,魅魔,1013,其它,紫,1,97,136858307,16673,16673,1000,1000,833,1000006,,,10000003,,50,,10020,,
31810512,小鬼,1027,其它,紫,1,97,46550444,16673,16673,1000,1000,833,1000006,,,10000003,,50,,10020,,
31810522,地狱猎犬,1025,其它,紫,1,97,46550444,16673,16673,1000,1000,833,1000006,,,10000001,,50,,10020,,
31810532,萨特,1037,其它,紫,1,97,46550444,16673,16673,1000,1000,833,1000006,,,10000003,,50,,10020,,
31810612,虚空行者,1072,其它,紫,1,97,139651334,16673,16673,1000,1000,833,1000006,,,10000003,,50,,10020,,
31810712,小鬼,1027,其它,紫,1,97,48877967,16673,16673,1000,1000,833,1000006,,,10000003,,50,,10020,,
31810722,地狱猎犬,1025,其它,紫,1,97,48877967,16673,16673,1000,1000,833,1000006,,,10000001,,50,,10020,,
31810732,萨特,1037,其它,紫,1,97,48877967,16673,16673,1000,1000,833,1000006,,,10000003,,50,,10020,,
31810812,魅魔,1013,其它,紫,1,97,146633901,16673,16673,1000,1000,833,1000006,,,10000003,,50,,10020,,
31810912,小鬼,1027,其它,紫,1,97,51205489,16673,16673,1000,1000,833,1000006,,,10000003,,50,,10020,,
31810922,地狱猎犬,1025,其它,紫,1,97,51205489,16673,16673,1000,1000,833,1000006,,,10000001,,50,,10020,,
31810932,萨特,1037,其它,紫,1,97,51205489,16673,16673,1000,1000,833,1000006,,,10000003,,50,,10020,,
31811012,虚空行者,1072,其它,紫,1,97,153616468,16673,16673,1000,1000,833,1000006,,,10000003,,50,,10020,,
31811112,卡扎克,1044,其它,红,1,97,335163203,16673,16673,1000,1000,833,1000006,,,10000001,,50,,10020,,
31820112,小鬼,1027,其它,紫,1,97,44281525,16696,16696,1001,1001,834,1000006,,,10000003,,50,,10020,,
31820122,地狱猎犬,1025,其它,紫,1,97,44281525,16696,16696,1001,1001,834,1000006,,,10000001,,50,,10020,,
31820132,萨特,1037,其它,紫,1,97,44281525,16696,16696,1001,1001,834,1000006,,,10000003,,50,,10020,,
31820212,虚空行者,1072,其它,紫,1,97,132844576,16696,16696,1001,1001,834,1000006,,,10000003,,50,,10020,,
31820312,小鬼,1027,其它,紫,1,97,45679889,16696,16696,1001,1001,834,1000006,,,10000003,,50,,10020,,
31820322,地狱猎犬,1025,其它,紫,1,97,45679889,16696,16696,1001,1001,834,1000006,,,10000001,,50,,10020,,
31820332,萨特,1037,其它,紫,1,97,45679889,16696,16696,1001,1001,834,1000006,,,10000003,,50,,10020,,
31820412,魅魔,1013,其它,紫,1,97,137039668,16696,16696,1001,1001,834,1000006,,,10000003,,50,,10020,,
31820512,小鬼,1027,其它,紫,1,97,46612132,16696,16696,1001,1001,834,1000006,,,10000003,,50,,10020,,
31820522,地狱猎犬,1025,其它,紫,1,97,46612132,16696,16696,1001,1001,834,1000006,,,10000001,,50,,10020,,
31820532,萨特,1037,其它,紫,1,97,46612132,16696,16696,1001,1001,834,1000006,,,10000003,,50,,10020,,
31820612,虚空行者,1072,其它,紫,1,97,139836396,16696,16696,1001,1001,834,1000006,,,10000003,,50,,10020,,
31820712,小鬼,1027,其它,紫,1,97,48942738,16696,16696,1001,1001,834,1000006,,,10000003,,50,,10020,,
31820722,地狱猎犬,1025,其它,紫,1,97,48942738,16696,16696,1001,1001,834,1000006,,,10000001,,50,,10020,,
31820732,萨特,1037,其它,紫,1,97,48942738,16696,16696,1001,1001,834,1000006,,,10000003,,50,,10020,,
31820812,魅魔,1013,其它,紫,1,97,146828215,16696,16696,1001,1001,834,1000006,,,10000003,,50,,10020,,
31820912,小鬼,1027,其它,紫,1,97,51273345,16696,16696,1001,1001,834,1000006,,,10000003,,50,,10020,,
31820922,地狱猎犬,1025,其它,紫,1,97,51273345,16696,16696,1001,1001,834,1000006,,,10000001,,50,,10020,,
31820932,萨特,1037,其它,紫,1,97,51273345,16696,16696,1001,1001,834,1000006,,,10000003,,50,,10020,,
31821012,虚空行者,1072,其它,紫,1,97,153820035,16696,16696,1001,1001,834,1000006,,,10000003,,50,,10020,,
31821112,卡扎克,1044,其它,红,1,97,335607350,16696,16696,1001,1001,834,1000006,,,10000001,,50,,10020,,
31830112,小鬼,1027,其它,紫,1,98,44340128,16718,16718,1003,1003,835,1000006,,,10000003,,50,,10020,,
31830122,地狱猎犬,1025,其它,紫,1,98,44340128,16718,16718,1003,1003,835,1000006,,,10000001,,50,,10020,,
31830132,萨特,1037,其它,紫,1,98,44340128,16718,16718,1003,1003,835,1000006,,,10000003,,50,,10020,,
31830212,虚空行者,1072,其它,紫,1,98,133020384,16718,16718,1003,1003,835,1000006,,,10000003,,50,,10020,,
31830312,小鬼,1027,其它,紫,1,98,45740342,16718,16718,1003,1003,835,1000006,,,10000003,,50,,10020,,
31830322,地狱猎犬,1025,其它,紫,1,98,45740342,16718,16718,1003,1003,835,1000006,,,10000001,,50,,10020,,
31830332,萨特,1037,其它,紫,1,98,45740342,16718,16718,1003,1003,835,1000006,,,10000003,,50,,10020,,
31830412,魅魔,1013,其它,紫,1,98,137221028,16718,16718,1003,1003,835,1000006,,,10000003,,50,,10020,,
31830512,小鬼,1027,其它,紫,1,98,46673819,16718,16718,1003,1003,835,1000006,,,10000003,,50,,10020,,
31830522,地狱猎犬,1025,其它,紫,1,98,46673819,16718,16718,1003,1003,835,1000006,,,10000001,,50,,10020,,
31830532,萨特,1037,其它,紫,1,98,46673819,16718,16718,1003,1003,835,1000006,,,10000003,,50,,10020,,
31830612,虚空行者,1072,其它,紫,1,98,140021457,16718,16718,1003,1003,835,1000006,,,10000003,,50,,10020,,
31830712,小鬼,1027,其它,紫,1,98,49007510,16718,16718,1003,1003,835,1000006,,,10000003,,50,,10020,,
31830722,地狱猎犬,1025,其它,紫,1,98,49007510,16718,16718,1003,1003,835,1000006,,,10000001,,50,,10020,,
31830732,萨特,1037,其它,紫,1,98,49007510,16718,16718,1003,1003,835,1000006,,,10000003,,50,,10020,,
31830812,魅魔,1013,其它,紫,1,98,147022530,16718,16718,1003,1003,835,1000006,,,10000003,,50,,10020,,
31830912,小鬼,1027,其它,紫,1,98,51341201,16718,16718,1003,1003,835,1000006,,,10000003,,50,,10020,,
31830922,地狱猎犬,1025,其它,紫,1,98,51341201,16718,16718,1003,1003,835,1000006,,,10000001,,50,,10020,,
31830932,萨特,1037,其它,紫,1,98,51341201,16718,16718,1003,1003,835,1000006,,,10000003,,50,,10020,,
