Table:CsvDrop,,,,,,
tid,type:DropType,group,desc:s,itemTid,itemCount,probability
1320430201,数值型,13204302,征战-第32章-第04关-3星-战魂-战魂/71,108,71,10000
1320530101,数值型,13205301,征战-第32章-第05关-3星-铜币-铜币/10200,107,10200,10000
1320530201,数值型,13205302,征战-第32章-第05关-3星-战魂-战魂/71,108,71,10000
1320530301,道具,13205303,征战-第32章-第05关-3星-二级升级材料2-二级升级材料2/1,42012,1,9000
1320530302,道具,13205303,征战-第32章-第05关-3星-二级升级材料2-二级升级材料2/2,42012,2,900
1320530303,道具,13205303,征战-第32章-第05关-3星-二级升级材料2-二级升级材料2/5,42012,5,100
1320530304,道具,13205303,征战-第32章-第05关-3星-二级升级材料2-二级升级材料2/10,42012,10,0
1320630101,数值型,13206301,征战-第32章-第06关-3星-铜币-铜币/10200,107,10200,10000
1320630201,数值型,13206302,征战-第32章-第06关-3星-战魂-战魂/71,108,71,10000
1320730101,数值型,13207301,征战-第32章-第07关-3星-铜币-铜币/10200,107,10200,10000
1320730201,数值型,13207302,征战-第32章-第07关-3星-战魂-战魂/71,108,71,10000
1320830101,数值型,13208301,征战-第32章-第08关-3星-铜币-铜币/10200,107,10200,10000
1320830201,数值型,13208302,征战-第32章-第08关-3星-战魂-战魂/71,108,71,10000
1320930101,数值型,13209301,征战-第32章-第09关-3星-铜币-铜币/10360,107,10360,10000
1320930201,数值型,13209302,征战-第32章-第09关-3星-战魂-战魂/72,108,72,10000
1320930301,道具,13209303,征战-第32章-第09关-3星-二级升级材料3-二级升级材料3/1,42013,1,9000
1320930302,道具,13209303,征战-第32章-第09关-3星-二级升级材料3-二级升级材料3/2,42013,2,900
1320930303,道具,13209303,征战-第32章-第09关-3星-二级升级材料3-二级升级材料3/5,42013,5,100
1320930304,道具,13209303,征战-第32章-第09关-3星-二级升级材料3-二级升级材料3/10,42013,10,0
1321030101,数值型,13210301,征战-第32章-第10关-3星-铜币-铜币/10360,107,10360,10000
1321030201,数值型,13210302,征战-第32章-第10关-3星-战魂-战魂/72,108,72,10000
1321030301,道具,13210303,征战-第32章-第10关-3星-四级升级材料1-四级升级材料1/1,42031,1,9000
1321030302,道具,13210303,征战-第32章-第10关-3星-四级升级材料1-四级升级材料1/2,42031,2,900
1321030303,道具,13210303,征战-第32章-第10关-3星-四级升级材料1-四级升级材料1/5,42031,5,100
1321030304,道具,13210303,征战-第32章-第10关-3星-四级升级材料1-四级升级材料1/10,42031,10,0
1321030401,道具,13210304,,2111,1,10000
1330130101,数值型,13301301,征战-第33章-第01关-3星-铜币-铜币/10360,107,10360,10000
1330130201,数值型,13301302,征战-第33章-第01关-3星-战魂-战魂/72,108,72,10000
1330230101,数值型,13302301,征战-第33章-第02关-3星-铜币-铜币/10520,107,10520,10000
1330230201,数值型,13302302,征战-第33章-第02关-3星-战魂-战魂/72,108,72,10000
1330330101,数值型,13303301,征战-第33章-第03关-3星-铜币-铜币/10520,107,10520,10000
1330330201,数值型,13303302,征战-第33章-第03关-3星-战魂-战魂/72,108,72,10000
1330430101,数值型,13304301,征战-第33章-第04关-3星-铜币-铜币/10520,107,10520,10000
1330430201,数值型,13304302,征战-第33章-第04关-3星-战魂-战魂/72,108,72,10000
1330530101,数值型,13305301,征战-第33章-第05关-3星-铜币-铜币/10680,107,10680,10000
1330530201,数值型,13305302,征战-第33章-第05关-3星-战魂-战魂/73,108,73,10000
1330530301,道具,13305303,征战-第33章-第05关-3星-二级升级材料2-二级升级材料2/1,42012,1,9000
1330530302,道具,13305303,征战-第33章-第05关-3星-二级升级材料2-二级升级材料2/2,42012,2,900
1330530303,道具,13305303,征战-第33章-第05关-3星-二级升级材料2-二级升级材料2/5,42012,5,100
1330530304,道具,13305303,征战-第33章-第05关-3星-二级升级材料2-二级升级材料2/10,42012,10,0
1330630101,数值型,13306301,征战-第33章-第06关-3星-铜币-铜币/10680,107,10680,10000
1330630201,数值型,13306302,征战-第33章-第06关-3星-战魂-战魂/73,108,73,10000
1330730101,数值型,13307301,征战-第33章-第07关-3星-铜币-铜币/10680,107,10680,10000
1330730201,数值型,13307302,征战-第33章-第07关-3星-战魂-战魂/73,108,73,10000
1330830101,数值型,13308301,征战-第33章-第08关-3星-铜币-铜币/10680,107,10680,10000
1330830201,数值型,13308302,征战-第33章-第08关-3星-战魂-战魂/73,108,73,10000
1330930101,数值型,13309301,征战-第33章-第09关-3星-铜币-铜币/10850,107,10850,10000
1330930201,数值型,13309302,征战-第33章-第09关-3星-战魂-战魂/74,108,74,10000
1330930301,道具,13309303,征战-第33章-第09关-3星-二级升级材料3-二级升级材料3/1,42013,1,9000
1330930302,道具,13309303,征战-第33章-第09关-3星-二级升级材料3-二级升级材料3/2,42013,2,900
1330930303,道具,13309303,征战-第33章-第09关-3星-二级升级材料3-二级升级材料3/5,42013,5,100
1330930304,道具,13309303,征战-第33章-第09关-3星-二级升级材料3-二级升级材料3/10,42013,10,0
1331030101,数值型,13310301,征战-第33章-第10关-3星-铜币-铜币/10850,107,10850,10000
1331030201,数值型,13310302,征战-第33章-第10关-3星-战魂-战魂/74,108,74,10000
1331030301,道具,13310303,征战-第33章-第10关-3星-四级升级材料1-四级升级材料1/1,42031,1,9000
1331030302,道具,13310303,征战-第33章-第10关-3星-四级升级材料1-四级升级材料1/2,42031,2,900
1331030303,道具,13310303,征战-第33章-第10关-3星-四级升级材料1-四级升级材料1/5,42031,5,100
1331030304,道具,13310303,征战-第33章-第10关-3星-四级升级材料1-四级升级材料1/10,42031,10,0
1331030401,道具,13310304,,2023,1,10000
1340130101,数值型,13401301,征战-第34章-第01关-3星-铜币-铜币/10850,107,10850,10000
1340130201,数值型,13401302,征战-第34章-第01关-3星-战魂-战魂/74,108,74,10000
1340230101,数值型,13402301,征战-第34章-第02关-3星-铜币-铜币/11010,107,11010,10000
1340230201,数值型,13402302,征战-第34章-第02关-3星-战魂-战魂/74,108,74,10000
1340330101,数值型,13403301,征战-第34章-第03关-3星-铜币-铜币/11010,107,11010,10000
1340330201,数值型,13403302,征战-第34章-第03关-3星-战魂-战魂/74,108,74,10000
1340430101,数值型,13404301,征战-第34章-第04关-3星-铜币-铜币/11010,107,11010,10000
1340430201,数值型,13404302,征战-第34章-第04关-3星-战魂-战魂/74,108,74,10000
1340530101,数值型,13405301,征战-第34章-第05关-3星-铜币-铜币/11180,107,11180,10000
1340530201,数值型,13405302,征战-第34章-第05关-3星-战魂-战魂/75,108,75,10000
1340530301,道具,13405303,征战-第34章-第05关-3星-二级升级材料2-二级升级材料2/1,42012,1,9000
1340530302,道具,13405303,征战-第34章-第05关-3星-二级升级材料2-二级升级材料2/2,42012,2,900
1340530303,道具,13405303,征战-第34章-第05关-3星-二级升级材料2-二级升级材料2/5,42012,5,100
1340530304,道具,13405303,征战-第34章-第05关-3星-二级升级材料2-二级升级材料2/10,42012,10,0
1340630101,数值型,13406301,征战-第34章-第06关-3星-铜币-铜币/11180,107,11180,10000
1340630201,数值型,13406302,征战-第34章-第06关-3星-战魂-战魂/75,108,75,10000
1340730101,数值型,13407301,征战-第34章-第07关-3星-铜币-铜币/11180,107,11180,10000
1340730201,数值型,13407302,征战-第34章-第07关-3星-战魂-战魂/75,108,75,10000
1340830101,数值型,13408301,征战-第34章-第08关-3星-铜币-铜币/11180,107,11180,10000
1340830201,数值型,13408302,征战-第34章-第08关-3星-战魂-战魂/75,108,75,10000
1340930101,数值型,13409301,征战-第34章-第09关-3星-铜币-铜币/11340,107,11340,10000
1340930201,数值型,13409302,征战-第34章-第09关-3星-战魂-战魂/75,108,75,10000
1340930301,道具,13409303,征战-第34章-第09关-3星-二级升级材料3-二级升级材料3/1,42013,1,9000
1340930302,道具,13409303,征战-第34章-第09关-3星-二级升级材料3-二级升级材料3/2,42013,2,900
1340930303,道具,13409303,征战-第34章-第09关-3星-二级升级材料3-二级升级材料3/5,42013,5,100
1340930304,道具,13409303,征战-第34章-第09关-3星-二级升级材料3-二级升级材料3/10,42013,10,0
1341030101,数值型,13410301,征战-第34章-第10关-3星-铜币-铜币/11340,107,11340,10000
1341030201,数值型,13410302,征战-第34章-第10关-3星-战魂-战魂/75,108,75,10000
1341030301,道具,13410303,征战-第34章-第10关-3星-四级升级材料1-四级升级材料1/1,42031,1,9000
1341030302,道具,13410303,征战-第34章-第10关-3星-四级升级材料1-四级升级材料1/2,42031,2,900
1341030303,道具,13410303,征战-第34章-第10关-3星-四级升级材料1-四级升级材料1/5,42031,5,100
1341030304,道具,13410303,征战-第34章-第10关-3星-四级升级材料1-四级升级材料1/10,42031,10,0
1341030401,道具,13410304,,2125,1,10000
1350130101,数值型,13501301,征战-第35章-第01关-3星-铜币-铜币/11340,107,11340,10000
1350130201,数值型,13501302,征战-第35章-第01关-3星-战魂-战魂/75,108,75,10000
1350230101,数值型,13502301,征战-第35章-第02关-3星-铜币-铜币/11510,107,11510,10000
1350230201,数值型,13502302,征战-第35章-第02关-3星-战魂-战魂/76,108,76,10000
1350330101,数值型,13503301,征战-第35章-第03关-3星-铜币-铜币/11510,107,11510,10000
1350330201,数值型,13503302,征战-第35章-第03关-3星-战魂-战魂/76,108,76,10000
1350430101,数值型,13504301,征战-第35章-第04关-3星-铜币-铜币/11510,107,11510,10000
1350430201,数值型,13504302,征战-第35章-第04关-3星-战魂-战魂/76,108,76,10000
1350530101,数值型,13505301,征战-第35章-第05关-3星-铜币-铜币/11680,107,11680,10000
1350530201,数值型,13505302,征战-第35章-第05关-3星-战魂-战魂/77,108,77,10000
1350530301,道具,13505303,征战-第35章-第05关-3星-二级升级材料2-二级升级材料2/1,42012,1,9000
1350530302,道具,13505303,征战-第35章-第05关-3星-二级升级材料2-二级升级材料2/2,42012,2,900
1350530303,道具,13505303,征战-第35章-第05关-3星-二级升级材料2-二级升级材料2/5,42012,5,100
1350530304,道具,13505303,征战-第35章-第05关-3星-二级升级材料2-二级升级材料2/10,42012,10,0
1350630101,数值型,13506301,征战-第35章-第06关-3星-铜币-铜币/11680,107,11680,10000
1350630201,数值型,13506302,征战-第35章-第06关-3星-战魂-战魂/77,108,77,10000
1350730101,数值型,13507301,征战-第35章-第07关-3星-铜币-铜币/11680,107,11680,10000
1350730201,数值型,13507302,征战-第35章-第07关-3星-战魂-战魂/77,108,77,10000
1350830101,数值型,13508301,征战-第35章-第08关-3星-铜币-铜币/11680,107,11680,10000
1350830201,数值型,13508302,征战-第35章-第08关-3星-战魂-战魂/77,108,77,10000
1350930101,数值型,13509301,征战-第35章-第09关-3星-铜币-铜币/11850,107,11850,10000
1350930201,数值型,13509302,征战-第35章-第09关-3星-战魂-战魂/77,108,77,10000
1350930301,道具,13509303,征战-第35章-第09关-3星-二级升级材料3-二级升级材料3/1,42013,1,9000
1350930302,道具,13509303,征战-第35章-第09关-3星-二级升级材料3-二级升级材料3/2,42013,2,900
1350930303,道具,13509303,征战-第35章-第09关-3星-二级升级材料3-二级升级材料3/5,42013,5,100
1350930304,道具,13509303,征战-第35章-第09关-3星-二级升级材料3-二级升级材料3/10,42013,10,0
1351030101,数值型,13510301,征战-第35章-第10关-3星-铜币-铜币/11850,107,11850,10000
1351030201,数值型,13510302,征战-第35章-第10关-3星-战魂-战魂/77,108,77,10000
1351030301,道具,13510303,征战-第35章-第10关-3星-四级升级材料1-四级升级材料1/1,42031,1,9000
1351030302,道具,13510303,征战-第35章-第10关-3星-四级升级材料1-四级升级材料1/2,42031,2,900
1351030303,道具,13510303,征战-第35章-第10关-3星-四级升级材料1-四级升级材料1/5,42031,5,100
1351030304,道具,13510303,征战-第35章-第10关-3星-四级升级材料1-四级升级材料1/10,42031,10,0
1351030401,道具,13510304,,2016,1,10000
1360130101,数值型,13601301,征战-第36章-第01关-3星-铜币-铜币/11850,107,11850,10000
1360130201,数值型,13601302,征战-第36章-第01关-3星-战魂-战魂/77,108,77,10000
1360230101,数值型,13602301,征战-第36章-第02关-3星-铜币-铜币/12020,107,12020,10000
1360230201,数值型,13602302,征战-第36章-第02关-3星-战魂-战魂/78,108,78,10000
1360330101,数值型,13603301,征战-第36章-第03关-3星-铜币-铜币/12020,107,12020,10000
1360330201,数值型,13603302,征战-第36章-第03关-3星-战魂-战魂/78,108,78,10000
1360430101,数值型,13604301,征战-第36章-第04关-3星-铜币-铜币/12020,107,12020,10000
1360430201,数值型,13604302,征战-第36章-第04关-3星-战魂-战魂/78,108,78,10000
1360530101,数值型,13605301,征战-第36章-第05关-3星-铜币-铜币/12200,107,12200,10000
1360530201,数值型,13605302,征战-第36章-第05关-3星-战魂-战魂/78,108,78,10000
1360530301,道具,13605303,征战-第36章-第05关-3星-二级升级材料2-二级升级材料2/1,42012,1,9000
1360530302,道具,13605303,征战-第36章-第05关-3星-二级升级材料2-二级升级材料2/2,42012,2,900
1360530303,道具,13605303,征战-第36章-第05关-3星-二级升级材料2-二级升级材料2/5,42012,5,100
1360530304,道具,13605303,征战-第36章-第05关-3星-二级升级材料2-二级升级材料2/10,42012,10,0
1360630101,数值型,13606301,征战-第36章-第06关-3星-铜币-铜币/12200,107,12200,10000
1360630201,数值型,13606302,征战-第36章-第06关-3星-战魂-战魂/78,108,78,10000
1360730101,数值型,13607301,征战-第36章-第07关-3星-铜币-铜币/12200,107,12200,10000
1360730201,数值型,13607302,征战-第36章-第07关-3星-战魂-战魂/78,108,78,10000
1360830101,数值型,13608301,征战-第36章-第08关-3星-铜币-铜币/12200,107,12200,10000
1360830201,数值型,13608302,征战-第36章-第08关-3星-战魂-战魂/78,108,78,10000
1360930101,数值型,13609301,征战-第36章-第09关-3星-铜币-铜币/12370,107,12370,10000
1360930201,数值型,13609302,征战-第36章-第09关-3星-战魂-战魂/79,108,79,10000
1360930301,道具,13609303,征战-第36章-第09关-3星-二级升级材料3-二级升级材料3/1,42013,1,9000
1360930302,道具,13609303,征战-第36章-第09关-3星-二级升级材料3-二级升级材料3/2,42013,2,900
1360930303,道具,13609303,征战-第36章-第09关-3星-二级升级材料3-二级升级材料3/5,42013,5,100
1360930304,道具,13609303,征战-第36章-第09关-3星-二级升级材料3-二级升级材料3/10,42013,10,0
1361030101,数值型,13610301,征战-第36章-第10关-3星-铜币-铜币/12370,107,12370,10000
1361030201,数值型,13610302,征战-第36章-第10关-3星-战魂-战魂/79,108,79,10000
1361030301,道具,13610303,征战-第36章-第10关-3星-四级升级材料1-四级升级材料1/1,42031,1,9000
1361030302,道具,13610303,征战-第36章-第10关-3星-四级升级材料1-四级升级材料1/2,42031,2,900
1361030303,道具,13610303,征战-第36章-第10关-3星-四级升级材料1-四级升级材料1/5,42031,5,100
1361030304,道具,13610303,征战-第36章-第10关-3星-四级升级材料1-四级升级材料1/10,42031,10,0
#,,,,,,
2010110101,数值型,20101101,战役-第01章-第01关-1星-铜币-铜币/25,107,25,10000
2010110201,数值型,20101102,战役-第01章-第01关-1星-战魂-战魂/3,108,3,10000
2010120101,数值型,20101201,战役-第01章-第01关-2星-铜币-铜币/80,107,80,10000
2010120201,数值型,20101202,战役-第01章-第01关-2星-战魂-战魂/4,108,4,10000
2010130101,数值型,20101301,战役-第01章-第01关-3星-铜币-铜币/135,107,135,10000
2010130201,数值型,20101302,战役-第01章-第01关-3星-战魂-战魂/5,108,5,10000
2010140101,数值型,20101401,战役-第01章-第01关-4星-铜币-铜币/190,107,190,10000
2010140201,数值型,20101402,战役-第01章-第01关-4星-战魂-战魂/6,108,6,10000
2010150101,数值型,20101501,战役-第01章-第01关-5星-铜币-铜币/245,107,245,10000
2010150201,数值型,20101502,战役-第01章-第01关-5星-战魂-战魂/7,108,7,10000
2010210101,数值型,20102101,战役-第01章-第02关-1星-铜币-铜币/30,107,30,10000
2010210201,数值型,20102102,战役-第01章-第02关-1星-战魂-战魂/4,108,4,10000
2010220101,数值型,20102201,战役-第01章-第02关-2星-铜币-铜币/95,107,95,10000
2010220201,数值型,20102202,战役-第01章-第02关-2星-战魂-战魂/5,108,5,10000
2010230101,数值型,20102301,战役-第01章-第02关-3星-铜币-铜币/160,107,160,10000
2010230201,数值型,20102302,战役-第01章-第02关-3星-战魂-战魂/6,108,6,10000
2010240101,数值型,20102401,战役-第01章-第02关-4星-铜币-铜币/225,107,225,10000
2010240201,数值型,20102402,战役-第01章-第02关-4星-战魂-战魂/7,108,7,10000
2010250101,数值型,20102501,战役-第01章-第02关-5星-铜币-铜币/290,107,290,10000
2010250201,数值型,20102502,战役-第01章-第02关-5星-战魂-战魂/8,108,8,10000
2010310101,数值型,20103101,战役-第01章-第03关-1星-铜币-铜币/35,107,35,10000
2010310201,数值型,20103102,战役-第01章-第03关-1星-战魂-战魂/4,108,4,10000
2010320101,数值型,20103201,战役-第01章-第03关-2星-铜币-铜币/105,107,105,10000
2010320201,数值型,20103202,战役-第01章-第03关-2星-战魂-战魂/5,108,5,10000
2010330101,数值型,20103301,战役-第01章-第03关-3星-铜币-铜币/180,107,180,10000
2010330201,数值型,20103302,战役-第01章-第03关-3星-战魂-战魂/6,108,6,10000
2010340101,数值型,20103401,战役-第01章-第03关-4星-铜币-铜币/250,107,250,10000
2010340201,数值型,20103402,战役-第01章-第03关-4星-战魂-战魂/8,108,8,10000
2010350101,数值型,20103501,战役-第01章-第03关-5星-铜币-铜币/325,107,325,10000
2010350201,数值型,20103502,战役-第01章-第03关-5星-战魂-战魂/9,108,9,10000
2010410101,数值型,20104101,战役-第01章-第04关-1星-铜币-铜币/40,107,40,10000
2010410201,数值型,20104102,战役-第01章-第04关-1星-战魂-战魂/5,108,5,10000
2010420101,数值型,20104201,战役-第01章-第04关-2星-铜币-铜币/120,107,120,10000
2010420201,数值型,20104202,战役-第01章-第04关-2星-战魂-战魂/6,108,6,10000
2010430101,数值型,20104301,战役-第01章-第04关-3星-铜币-铜币/200,107,200,10000
2010430201,数值型,20104302,战役-第01章-第04关-3星-战魂-战魂/7,108,7,10000
2010440101,数值型,20104401,战役-第01章-第04关-4星-铜币-铜币/280,107,280,10000
2010440201,数值型,20104402,战役-第01章-第04关-4星-战魂-战魂/8,108,8,10000
2010450101,数值型,20104501,战役-第01章-第04关-5星-铜币-铜币/360,107,360,10000
2010450201,数值型,20104502,战役-第01章-第04关-5星-战魂-战魂/10,108,10,10000
2010510101,数值型,20105101,战役-第01章-第05关-1星-铜币-铜币/45,107,45,10000
2010510201,数值型,20105102,战役-第01章-第05关-1星-战魂-战魂/6,108,6,10000
2010520101,数值型,20105201,战役-第01章-第05关-2星-铜币-铜币/135,107,135,10000
2010520201,数值型,20105202,战役-第01章-第05关-2星-战魂-战魂/7,108,7,10000
2010530101,数值型,20105301,战役-第01章-第05关-3星-铜币-铜币/225,107,225,10000
2010530201,数值型,20105302,战役-第01章-第05关-3星-战魂-战魂/8,108,8,10000
2010540101,数值型,20105401,战役-第01章-第05关-4星-铜币-铜币/315,107,315,10000
2010540201,数值型,20105402,战役-第01章-第05关-4星-战魂-战魂/10,108,10,10000
2010550101,数值型,20105501,战役-第01章-第05关-5星-铜币-铜币/405,107,405,10000
2010550201,数值型,20105502,战役-第01章-第05关-5星-战魂-战魂/12,108,12,10000
2020110101,数值型,20201101,战役-第02章-第01关-1星-铜币-铜币/30,107,30,10000
2020110201,数值型,20201102,战役-第02章-第01关-1星-战魂-战魂/4,108,4,10000
2020120101,数值型,20201201,战役-第02章-第01关-2星-铜币-铜币/100,107,100,10000
2020120201,数值型,20201202,战役-第02章-第01关-2星-战魂-战魂/5,108,5,10000
2020130101,数值型,20201301,战役-第02章-第01关-3星-铜币-铜币/165,107,165,10000
2020130201,数值型,20201302,战役-第02章-第01关-3星-战魂-战魂/6,108,6,10000
2020140101,数值型,20201401,战役-第02章-第01关-4星-铜币-铜币/230,107,230,10000
2020140201,数值型,20201402,战役-第02章-第01关-4星-战魂-战魂/7,108,7,10000
2020150101,数值型,20201501,战役-第02章-第01关-5星-铜币-铜币/300,107,300,10000
2020150201,数值型,20201502,战役-第02章-第01关-5星-战魂-战魂/9,108,9,10000
2020210101,数值型,20202101,战役-第02章-第02关-1星-铜币-铜币/40,107,40,10000
2020210201,数值型,20202102,战役-第02章-第02关-1星-战魂-战魂/5,108,5,10000
2020220101,数值型,20202201,战役-第02章-第02关-2星-铜币-铜币/120,107,120,10000
2020220201,数值型,20202202,战役-第02章-第02关-2星-战魂-战魂/6,108,6,10000
2020230101,数值型,20202301,战役-第02章-第02关-3星-铜币-铜币/200,107,200,10000
2020230201,数值型,20202302,战役-第02章-第02关-3星-战魂-战魂/7,108,7,10000
2020240101,数值型,20202401,战役-第02章-第02关-4星-铜币-铜币/280,107,280,10000
2020240201,数值型,20202402,战役-第02章-第02关-4星-战魂-战魂/9,108,9,10000
2020250101,数值型,20202501,战役-第02章-第02关-5星-铜币-铜币/360,107,360,10000
2020250201,数值型,20202502,战役-第02章-第02关-5星-战魂-战魂/10,108,10,10000
2020310101,数值型,20203101,战役-第02章-第03关-1星-铜币-铜币/40,107,40,10000
2020310201,数值型,20203102,战役-第02章-第03关-1星-战魂-战魂/6,108,6,10000
2020320101,数值型,20203201,战役-第02章-第03关-2星-铜币-铜币/130,107,130,10000
2020320201,数值型,20203202,战役-第02章-第03关-2星-战魂-战魂/7,108,7,10000
2020330101,数值型,20203301,战役-第02章-第03关-3星-铜币-铜币/220,107,220,10000
2020330201,数值型,20203302,战役-第02章-第03关-3星-战魂-战魂/8,108,8,10000
2020340101,数值型,20203401,战役-第02章-第03关-4星-铜币-铜币/310,107,310,10000
2020340201,数值型,20203402,战役-第02章-第03关-4星-战魂-战魂/10,108,10,10000
2020350101,数值型,20203501,战役-第02章-第03关-5星-铜币-铜币/400,107,400,10000
2020350201,数值型,20203502,战役-第02章-第03关-5星-战魂-战魂/12,108,12,10000
2020410101,数值型,20204101,战役-第02章-第04关-1星-铜币-铜币/45,107,45,10000
2020410201,数值型,20204102,战役-第02章-第04关-1星-战魂-战魂/6,108,6,10000
2020420101,数值型,20204201,战役-第02章-第04关-2星-铜币-铜币/145,107,145,10000
2020420201,数值型,20204202,战役-第02章-第04关-2星-战魂-战魂/7,108,7,10000
2020430101,数值型,20204301,战役-第02章-第04关-3星-铜币-铜币/245,107,245,10000
2020430201,数值型,20204302,战役-第02章-第04关-3星-战魂-战魂/9,108,9,10000
2020440101,数值型,20204401,战役-第02章-第04关-4星-铜币-铜币/340,107,340,10000
2020440201,数值型,20204402,战役-第02章-第04关-4星-战魂-战魂/11,108,11,10000
2020450101,数值型,20204501,战役-第02章-第04关-5星-铜币-铜币/440,107,440,10000
2020450201,数值型,20204502,战役-第02章-第04关-5星-战魂-战魂/13,108,13,10000
2020510101,数值型,20205101,战役-第02章-第05关-1星-铜币-铜币/55,107,55,10000
2020510201,数值型,20205102,战役-第02章-第05关-1星-战魂-战魂/7,108,7,10000
2020520101,数值型,20205201,战役-第02章-第05关-2星-铜币-铜币/165,107,165,10000
2020520201,数值型,20205202,战役-第02章-第05关-2星-战魂-战魂/9,108,9,10000
2020530101,数值型,20205301,战役-第02章-第05关-3星-铜币-铜币/275,107,275,10000
2020530201,数值型,20205302,战役-第02章-第05关-3星-战魂-战魂/10,108,10,10000
2020540101,数值型,20205401,战役-第02章-第05关-4星-铜币-铜币/390,107,390,10000
2020540201,数值型,20205402,战役-第02章-第05关-4星-战魂-战魂/12,108,12,10000
2020550101,数值型,20205501,战役-第02章-第05关-5星-铜币-铜币/500,107,500,10000
2020550201,数值型,20205502,战役-第02章-第05关-5星-战魂-战魂/15,108,15,10000
2030110101,数值型,20301101,战役-第03章-第01关-1星-铜币-铜币/45,107,45,10000
2030110201,数值型,20301102, ,108,6,10000
2030120101,数值型,20301201,战役-第03章-第01关-2星-铜币-铜币/140,107,140,10000
2030120201,数值型,20301202,战役-第03章-第01关-2星-战魂-战魂/7,108,7,10000
2030130101,数值型,20301301,战役-第03章-第01关-3星-铜币-铜币/235,107,235,10000
2030130201,数值型,20301302,战役-第03章-第01关-3星-战魂-战魂/8,108,8,10000
2030140101,数值型,20301401,战役-第03章-第01关-4星-铜币-铜币/330,107,330,10000
2030140201,数值型,20301402,战役-第03章-第01关-4星-战魂-战魂/10,108,10,10000
2030150101,数值型,20301501,战役-第03章-第01关-5星-铜币-铜币/425,107,425,10000
2030150201,数值型,20301502,战役-第03章-第01关-5星-战魂-战魂/12,108,12,10000
2030210101,数值型,20302101,战役-第03章-第02关-1星-铜币-铜币/55,107,55,10000
2030210201,数值型,20302102,战役-第03章-第02关-1星-战魂-战魂/7,108,7,10000
2030220101,数值型,20302201,战役-第03章-第02关-2星-铜币-铜币/170,107,170,10000
2030220201,数值型,20302202,战役-第03章-第02关-2星-战魂-战魂/9,108,9,10000
2030230101,数值型,20302301,战役-第03章-第02关-3星-铜币-铜币/280,107,280,10000
2030230201,数值型,20302302,战役-第03章-第02关-3星-战魂-战魂/10,108,10,10000
2030240101,数值型,20302401,战役-第03章-第02关-4星-铜币-铜币/395,107,395,10000
2030240201,数值型,20302402,战役-第03章-第02关-4星-战魂-战魂/12,108,12,10000
2030250101,数值型,20302501,战役-第03章-第02关-5星-铜币-铜币/510,107,510,10000
2030250201,数值型,20302502,战役-第03章-第02关-5星-战魂-战魂/15,108,15,10000
2030310101,数值型,20303101,战役-第03章-第03关-1星-铜币-铜币/60,107,60,10000
2030310201,数值型,20303102,战役-第03章-第03关-1星-战魂-战魂/8,108,8,10000
2030320101,数值型,20303201,战役-第03章-第03关-2星-铜币-铜币/185,107,185,10000
2030320201,数值型,20303202,战役-第03章-第03关-2星-战魂-战魂/10,108,10,10000
2030330101,数值型,20303301,战役-第03章-第03关-3星-铜币-铜币/315,107,315,10000
2030330201,数值型,20303302,战役-第03章-第03关-3星-战魂-战魂/11,108,11,10000
2030340101,数值型,20303401,战役-第03章-第03关-4星-铜币-铜币/440,107,440,10000
2030340201,数值型,20303402,战役-第03章-第03关-4星-战魂-战魂/14,108,14,10000
2030350101,数值型,20303501,战役-第03章-第03关-5星-铜币-铜币/565,107,565,10000
2030350201,数值型,20303502,战役-第03章-第03关-5星-战魂-战魂/16,108,16,10000
2030410101,数值型,20304101,战役-第03章-第04关-1星-铜币-铜币/65,107,65,10000
2030410201,数值型,20304102,战役-第03章-第04关-1星-战魂-战魂/9,108,9,10000
2030420101,数值型,20304201,战役-第03章-第04关-2星-铜币-铜币/205,107,205,10000
2030420201,数值型,20304202,战役-第03章-第04关-2星-战魂-战魂/11,108,11,10000
2030430101,数值型,20304301,战役-第03章-第04关-3星-铜币-铜币/345,107,345,10000
2030430201,数值型,20304302,战役-第03章-第04关-3星-战魂-战魂/12,108,12,10000
2030440101,数值型,20304401,战役-第03章-第04关-4星-铜币-铜币/485,107,485,10000
2030440201,数值型,20304402,战役-第03章-第04关-4星-战魂-战魂/15,108,15,10000
2030450101,数值型,20304501,战役-第03章-第04关-5星-铜币-铜币/625,107,625,10000
2030450201,数值型,20304502,战役-第03章-第04关-5星-战魂-战魂/18,108,18,10000
2030510101,数值型,20305101,战役-第03章-第05关-1星-铜币-铜币/75,107,75,10000
2030510201,数值型,20305102,战役-第03章-第05关-1星-战魂-战魂/10,108,10,10000
2030520101,数值型,20305201,战役-第03章-第05关-2星-铜币-铜币/235,107,235,10000
2030520201,数值型,20305202,战役-第03章-第05关-2星-战魂-战魂/12,108,12,10000
2030530101,数值型,20305301,战役-第03章-第05关-3星-铜币-铜币/395,107,395,10000
2030530201,数值型,20305302,战役-第03章-第05关-3星-战魂-战魂/14,108,14,10000
2030540101,数值型,20305401,战役-第03章-第05关-4星-铜币-铜币/550,107,550,10000
2030540201,数值型,20305402,战役-第03章-第05关-4星-战魂-战魂/17,108,17,10000
2030550101,数值型,20305501,战役-第03章-第05关-5星-铜币-铜币/710,107,710,10000
2030550201,数值型,20305502,战役-第03章-第05关-5星-战魂-战魂/21,108,21,10000
