Table:CsvMysteryShop,,,,,,,,,,,,
tid,level,commodity_group,num,is_free,paid_refresh,commodity_id,discription:s,price_type:PriceType,price,,,
8025044,80,5,5,2,33,2024,暗矛巨魔碎片,英魂,450,,,
8025045,80,5,5,2,33,2005,银白十字军碎片,英魂,450,,,
8025046,80,5,5,2,33,2015,天灾首领碎片,英魂,450,,,
8025047,80,5,5,2,33,2009,大主教碎片,英魂,450,,,
8025048,80,5,5,2,33,2010,大法师碎片,英魂,675,,,
8025049,80,5,5,2,33,2013,灰舌死誓者碎片,英魂,675,,,
8025050,80,5,5,2,33,2016,暮光首领碎片,英魂,675,,,
8025051,80,5,5,2,33,2021,符文图腾碎片,英魂,450,,,
8025052,80,5,5,2,33,2018,恐惧魔王碎片,英魂,450,,,
8025053,80,5,5,2,34,2023,盘牙女王碎片,英魂,450,,,
8025054,80,5,5,2,33,2003,血魔碎片,英魂,675,,,
8025055,80,5,1,2,143,2104,影牙指挥官碎片,英魂,30,,,
8025056,80,5,1,2,143,2105,血色指挥官碎片,英魂,30,,,
8025057,80,5,1,2,143,2107,大检察官碎片,英魂,30,,,
8025058,80,5,1,2,143,2112,影牙堡主碎片,英魂,30,,,
8025059,80,5,1,2,143,2117,灰葬男爵碎片,英魂,30,,,
8025060,80,5,1,2,143,2122,荆棘谷猎手碎片,英魂,30,,,
8025061,80,5,1,2,143,2109,审讯官碎片,英魂,30,,,
8025062,80,5,1,2,143,2128,大范碎片,英魂,30,,,
8025063,80,5,1,2,143,2130,凡妮莎碎片,英魂,30,,,
8025064,80,5,1,2,143,2124,沙顶酋长碎片,英魂,30,,,
8025065,80,5,1,2,143,2111,巫妖碎片,英魂,30,,,
8025066,80,5,1,2,143,2115,督军碎片,英魂,30,,,
8025067,80,5,1,2,143,2110,奥法师碎片,英魂,30,,,
8025068,80,5,1,2,143,2114,水占师碎片,英魂,30,,,
8025069,80,5,1,2,143,2113,预言者碎片,英魂,30,,,
8025070,80,5,1,2,143,2125,赫洛德碎片,英魂,30,,,
8025071,80,5,1,2,143,2106,大帝碎片,英魂,30,,,
8025072,80,5,1,2,143,2116,加丁碎片,英魂,30,,,
8025073,80,5,1,2,143,2118,巴纳扎尔碎片,英魂,30,,,
8025074,80,5,1,2,143,2120,被诅咒的塞雷布拉斯碎片,英魂,30,,,
8025075,80,5,1,2,143,2127,黑手碎片,英魂,30,,,
8025076,80,5,2,2,142,2104,影牙指挥官碎片,英魂,60,,,
8025077,80,5,2,2,142,2105,血色指挥官碎片,英魂,60,,,
8025078,80,5,2,2,143,2107,大检察官碎片,英魂,60,,,
8025079,80,5,2,2,143,2112,影牙堡主碎片,英魂,60,,,
8025080,80,5,2,2,143,2117,灰葬男爵碎片,英魂,60,,,
8025081,80,5,2,2,143,2122,荆棘谷猎手碎片,英魂,60,,,
8025082,80,5,2,2,143,2109,审讯官碎片,英魂,60,,,
8025083,80,5,2,2,143,2128,大范碎片,英魂,60,,,
8025084,80,5,2,2,143,2130,凡妮莎碎片,英魂,60,,,
8025085,80,5,2,2,143,2124,沙顶酋长碎片,英魂,60,,,
8025086,80,5,2,2,143,2111,巫妖碎片,英魂,60,,,
8025087,80,5,2,2,142,2115,督军碎片,英魂,60,,,
8025088,80,5,2,2,142,2110,奥法师碎片,英魂,60,,,
8025089,80,5,2,2,142,2114,水占师碎片,英魂,60,,,
8025090,80,5,2,2,142,2113,预言者碎片,英魂,60,,,
8025091,80,5,2,2,143,2125,赫洛德碎片,英魂,60,,,
8025092,80,5,2,2,143,2106,大帝碎片,英魂,60,,,
8025093,80,5,2,2,143,2116,加丁碎片,英魂,60,,,
8025094,80,5,2,2,143,2118,巴纳扎尔碎片,英魂,60,,,
8025095,80,5,2,2,143,2120,被诅咒的塞雷布拉斯碎片,英魂,60,,,
8025096,80,5,2,2,143,2127,黑手碎片,英魂,60,,,
8026001,80,6,1,2,166,42001,宁神花,英魂,10,,,
8026002,80,6,1,2,166,42002,银叶草,英魂,10,,,
8026003,80,6,1,2,167,42003,石南草,英魂,10,,,
8026004,80,6,1,2,166,42004,荆棘藻,英魂,10,,,
8026005,80,6,1,2,535,42011,野钢花,英魂,10,,,
8026006,80,6,1,2,535,42012,雨燕草,英魂,10,,,
8026007,80,6,1,2,533,42013,幽灵菇,英魂,10,,,
8026008,80,6,1,2,533,42014,火焰花,英魂,10,,,
8026009,80,6,1,2,533,42015,野葡萄藤,英魂,10,,,
8026010,80,6,2,2,166,42001,宁神花,英魂,20,,,
8026011,80,6,2,2,166,42002,银叶草,英魂,20,,,
8026012,80,6,2,2,166,42003,石南草,英魂,20,,,
8026013,80,6,2,2,166,42004,荆棘藻,英魂,20,,,
8026014,80,6,2,2,535,42011,野钢花,英魂,20,,,
8026015,80,6,2,2,535,42012,雨燕草,英魂,20,,,
8026016,80,6,2,2,533,42013,幽灵菇,英魂,20,,,
8026017,80,6,2,2,533,42014,火焰花,英魂,20,,,
8026018,80,6,2,2,533,42015,野葡萄藤,英魂,20,,,
8026019,80,6,3,2,166,42001,宁神花,英魂,30,,,
8026020,80,6,3,2,166,42002,银叶草,英魂,30,,,
8026021,80,6,3,2,166,42003,石南草,英魂,30,,,
8026022,80,6,3,2,166,42004,荆棘藻,英魂,30,,,
8026023,80,6,3,2,535,42011,野钢花,英魂,30,,,
8026024,80,6,3,2,535,42012,雨燕草,英魂,30,,,
8026025,80,6,3,2,533,42013,幽灵菇,英魂,30,,,
8026026,80,6,3,2,533,42014,火焰花,英魂,30,,,
8026027,80,6,3,2,533,42015,野葡萄藤,英魂,30,,,
9011001,90,1,1,1,0,200011,初级格挡之一,钻石,100,,,
9011002,90,1,1,1,0,200012,初级格挡之二,钻石,100,,,
9011003,90,1,1,1,0,200013,初级格挡之三,钻石,100,,,
9011004,90,1,1,1,0,200111,初级抵抗之一,钻石,100,,,
9011005,90,1,1,1,0,200112,初级抵抗之二,钻石,100,,,
9011006,90,1,1,1,0,200113,初级抵抗之三,钻石,100,,,
9011007,90,1,1,1,0,200211,初级命中之一,钻石,100,,,
9011008,90,1,1,1,0,200212,初级命中之二,钻石,100,,,
9011009,90,1,1,1,0,200213,初级命中之三,钻石,100,,,
9011010,90,1,1,1,0,200311,初级闪避之一,钻石,100,,,
9011011,90,1,1,1,0,200312,初级闪避之二,钻石,100,,,
9011012,90,1,1,1,0,200313,初级闪避之三,钻石,100,,,
9011013,90,1,1,1,0,200411,初级暴击之一,钻石,100,,,
9011014,90,1,1,1,0,200412,初级暴击之二,钻石,100,,,
9011015,90,1,1,1,0,200413,初级暴击之三,钻石,100,,,
9011016,90,1,1,1,350,200611,初级速度之一,钻石,100,,,
9011017,90,1,1,1,350,200612,初级速度之二,钻石,100,,,
9011018,90,1,1,1,350,200613,初级速度之三,钻石,100,,,
9011019,90,1,1,1,350,200711,初级血量之一,钻石,100,,,
9011020,90,1,1,1,350,200712,初级血量之二,钻石,100,,,
9011021,90,1,1,1,350,200713,初级血量之三,钻石,100,,,
9011022,90,1,1,1,0,200811,初级韧性之一,钻石,100,,,
9011023,90,1,1,1,0,200812,初级韧性之二,钻石,100,,,
9011024,90,1,1,1,0,200813,初级韧性之三,钻石,100,,,
9011025,90,1,1,1,350,200911,初级物攻之一,钻石,100,,,
9011026,90,1,1,1,350,200912,初级物攻之二,钻石,100,,,
9011027,90,1,1,1,350,200913,初级物攻之三,钻石,100,,,
9011028,90,1,1,1,350,201011,初级物防之一,钻石,100,,,
9011029,90,1,1,1,350,201012,初级物防之二,钻石,100,,,
9011030,90,1,1,1,350,201013,初级物防之三,钻石,100,,,
9011031,90,1,1,1,350,201111,初级法攻之一,钻石,100,,,
9011032,90,1,1,1,350,201112,初级法攻之二,钻石,100,,,
9011033,90,1,1,1,350,201113,初级法攻之三,钻石,100,,,
9011034,90,1,1,1,350,201211,初级法防之一,钻石,100,,,
9011035,90,1,1,1,350,201212,初级法防之二,钻石,100,,,
9011036,90,1,1,1,350,201213,初级法防之三,钻石,100,,,
9011037,90,1,1,1,0,201311,初级穿透之一,钻石,100,,,
9011038,90,1,1,1,0,201312,初级穿透之二,钻石,100,,,
9011039,90,1,1,1,0,201313,初级穿透之三,钻石,100,,,
9011040,90,1,1,1,0,201511,初级受治疗之一,钻石,100,,,
9011041,90,1,1,1,0,201512,初级受治疗之二,钻石,100,,,
9011042,90,1,1,1,0,201513,初级受治疗之三,钻石,100,,,
9011043,90,1,1,1,0,200021,中级格挡之一,钻石,1000,,,
9011044,90,1,1,1,0,200022,中级格挡之二,钻石,1000,,,
9011045,90,1,1,1,0,200023,中级格挡之三,钻石,1000,,,
9011046,90,1,1,1,0,200024,中级格挡之四,钻石,1000,,,
9011047,90,1,1,1,0,200121,中级抵抗之一,钻石,1000,,,
9011048,90,1,1,1,0,200122,中级抵抗之二,钻石,1000,,,
9011049,90,1,1,1,0,200123,中级抵抗之三,钻石,1000,,,
9011050,90,1,1,1,0,200124,中级抵抗之四,钻石,1000,,,
9011051,90,1,1,1,0,200221,中级命中之一,钻石,1000,,,
9011052,90,1,1,1,0,200222,中级命中之二,钻石,1000,,,
9011053,90,1,1,1,0,200223,中级命中之三,钻石,1000,,,
9011054,90,1,1,1,0,200224,中级命中之四,钻石,1000,,,
9011055,90,1,1,1,0,200321,中级闪避之一,钻石,1000,,,
9011056,90,1,1,1,0,200322,中级闪避之二,钻石,1000,,,
9011057,90,1,1,1,0,200323,中级闪避之三,钻石,1000,,,
9011058,90,1,1,1,0,200324,中级闪避之四,钻石,1000,,,
9011059,90,1,1,1,0,200421,中级暴击之一,钻石,1000,,,
9011060,90,1,1,1,0,200422,中级暴击之二,钻石,1000,,,
9011061,90,1,1,1,0,200423,中级暴击之三,钻石,1000,,,
9011062,90,1,1,1,0,200424,中级暴击之四,钻石,1000,,,
9011063,90,1,1,1,154,200621,中级速度之一,钻石,800,,,
9011064,90,1,1,1,154,200622,中级速度之二,钻石,800,,,
9011065,90,1,1,1,154,200623,中级速度之三,钻石,800,,,
9011066,90,1,1,1,154,200624,中级速度之四,钻石,800,,,
9011067,90,1,1,1,155,200721,中级血量之一,钻石,800,,,
9011068,90,1,1,1,155,200722,中级血量之二,钻石,800,,,
9011069,90,1,1,1,155,200723,中级血量之三,钻石,800,,,
9011070,90,1,1,1,155,200724,中级血量之四,钻石,800,,,
9011071,90,1,1,1,0,200821,中级韧性之一,钻石,1000,,,
9011072,90,1,1,1,0,200822,中级韧性之二,钻石,1000,,,
9011073,90,1,1,1,0,200823,中级韧性之三,钻石,1000,,,
9011074,90,1,1,1,0,200824,中级韧性之四,钻石,1000,,,
9011075,90,1,1,1,154,200921,中级物攻之一,钻石,800,,,
9011076,90,1,1,1,154,200922,中级物攻之二,钻石,800,,,
9011077,90,1,1,1,154,200923,中级物攻之三,钻石,800,,,
9011078,90,1,1,1,154,200924,中级物攻之四,钻石,800,,,
9011079,90,1,1,1,154,201021,中级物防之一,钻石,800,,,
9011080,90,1,1,1,154,201022,中级物防之二,钻石,800,,,
9011081,90,1,1,1,154,201023,中级物防之三,钻石,800,,,
9011082,90,1,1,1,154,201024,中级物防之四,钻石,800,,,
9011083,90,1,1,1,154,201121,中级法攻之一,钻石,800,,,
9011084,90,1,1,1,154,201122,中级法攻之二,钻石,800,,,
9011085,90,1,1,1,154,201123,中级法攻之三,钻石,800,,,
9011086,90,1,1,1,154,201124,中级法攻之四,钻石,800,,,
9011087,90,1,1,1,154,201221,中级法防之一,钻石,800,,,
9011088,90,1,1,1,154,201222,中级法防之二,钻石,800,,,
9011089,90,1,1,1,154,201223,中级法防之三,钻石,800,,,
9011090,90,1,1,1,154,201224,中级法防之四,钻石,800,,,
9011091,90,1,1,1,0,201321,中级穿透之一,钻石,1000,,,
9011092,90,1,1,1,0,201322,中级穿透之二,钻石,1000,,,
9011093,90,1,1,1,0,201323,中级穿透之三,钻石,1000,,,
9011094,90,1,1,1,0,201324,中级穿透之四,钻石,1000,,,
9011095,90,1,1,1,0,201521,中级受治疗之一,钻石,1000,,,
9011096,90,1,1,1,0,201522,中级受治疗之二,钻石,1000,,,
9011097,90,1,1,1,0,201523,中级受治疗之三,钻石,1000,,,
9011098,90,1,1,1,0,201524,中级受治疗之四,钻石,1000,,,
9012001,90,2,750,1,1000,108,战魂,钻石,50,,,
9012002,90,2,1500,1,2000,108,战魂,钻石,100,,,
9012003,90,2,3000,1,1000,108,战魂,钻石,200,,,
9012004,90,2,20000,1,600,107,铜币,钻石,30,,,
9012005,90,2,50000,1,300,107,铜币,钻石,75,,,
9012006,90,2,100000,1,100,107,铜币,钻石,150,,,
9012007,90,2,1,1,3000,40053,鉴定之书,钻石,25,,,
9012008,90,2,1,1,2000,40053,鉴定之书,英魂,25,,,
9013001,90,3,1,1,279,2006,暴风摄政王碎片,英魂,90,,,
9013002,90,3,1,1,279,2014,霜狼督军碎片,英魂,90,,,
9013003,90,3,1,1,279,2017,基丹碎片,英魂,90,,,
9013004,90,3,1,1,279,2026,山丘之王碎片,英魂,90,,,
9013005,90,3,1,1,279,2029,守望者碎片,英魂,90,,,
9013006,90,3,1,1,279,2030,刺客碎片,英魂,90,,,
9013007,90,3,1,1,278,2008,先知碎片,英魂,135,,,
9013008,90,3,1,1,278,2010,大法师碎片,英魂,135,,,
9013009,90,3,1,1,279,2013,灰舌死誓者碎片,英魂,135,,,
9013010,90,3,1,1,279,2024,暗矛巨魔碎片,英魂,90,,,
9013011,90,3,1,1,279,2005,银白十字军碎片,英魂,90,,,
9013012,90,3,1,1,278,2009,大主教碎片,英魂,90,,,
9013013,90,3,1,1,279,2015,天灾首领碎片,英魂,90,,,
9013014,90,3,1,1,278,2016,暮光首领碎片,英魂,135,,,
9013015,90,3,1,1,278,2021,符文图腾碎片,英魂,90,,,
9013016,90,3,1,1,278,2018,恐惧魔王碎片,英魂,90,,,
9013017,90,3,1,1,278,2023,盘牙女王碎片,英魂,90,,,
9013018,90,3,1,1,278,2003,血魔碎片,英魂,135,,,
9013019,90,3,2,1,277,2003,血魔碎片,英魂,270,,,
9013020,90,3,2,1,277,2006,暴风摄政王碎片,英魂,180,,,
9013021,90,3,2,1,277,2014,霜狼督军碎片,英魂,180,,,
9013022,90,3,2,1,277,2017,基丹碎片,英魂,180,,,
9013023,90,3,2,1,277,2026,山丘之王碎片,英魂,180,,,
9013024,90,3,2,1,277,2029,守望者碎片,英魂,180,,,
9013025,90,3,2,1,277,2030,刺客碎片,英魂,180,,,
9013026,90,3,2,1,277,2008,先知碎片,英魂,270,,,
9013027,90,3,2,1,277,2024,暗矛巨魔碎片,英魂,180,,,
9013028,90,3,2,1,277,2005,银白十字军碎片,英魂,180,,,
9013029,90,3,2,1,277,2009,大主教碎片,英魂,180,,,
9013030,90,3,2,1,277,2015,天灾首领碎片,英魂,180,,,
9013031,90,3,2,1,277,2010,大法师碎片,英魂,270,,,
9013032,90,3,2,1,277,2013,灰舌死誓者碎片,英魂,270,,,
9013033,90,3,2,1,277,2016,暮光首领碎片,英魂,270,,,
9013034,90,3,2,1,277,2021,符文图腾碎片,英魂,180,,,
9013035,90,3,2,1,277,2018,恐惧魔王碎片,英魂,180,,,
9013036,90,3,2,1,277,2023,盘牙女王碎片,英魂,180,,,
9014001,90,4,1,1,239,2104,影牙指挥官碎片,英魂,30,,,
9014002,90,4,1,1,239,2105,血色指挥官碎片,英魂,30,,,
9014003,90,4,1,1,239,2107,大检察官碎片,英魂,30,,,
9014004,90,4,1,1,238,2112,影牙堡主碎片,英魂,30,,,
9014005,90,4,1,1,239,2117,灰葬男爵碎片,英魂,30,,,
9014006,90,4,1,1,238,2122,荆棘谷猎手碎片,英魂,30,,,
9014007,90,4,1,1,238,2109,审讯官碎片,英魂,30,,,
9014008,90,4,1,1,238,2128,大范碎片,英魂,30,,,
9014009,90,4,1,1,238,2130,凡妮莎碎片,英魂,30,,,
9014010,90,4,1,1,238,2124,沙顶酋长碎片,英魂,30,,,
9014011,90,4,1,1,238,2111,巫妖碎片,英魂,30,,,
9014012,90,4,1,1,238,2115,督军碎片,英魂,30,,,
9014013,90,4,1,1,238,2110,奥法师碎片,英魂,30,,,
9014014,90,4,1,1,238,2114,水占师碎片,英魂,30,,,
9014015,90,4,1,1,238,2113,预言者碎片,英魂,30,,,
9014016,90,4,1,1,238,2125,赫洛德碎片,英魂,30,,,
9014017,90,4,1,1,238,2106,大帝碎片,英魂,30,,,
9014018,90,4,1,1,238,2116,加丁碎片,英魂,30,,,
9014019,90,4,1,1,238,2118,巴纳扎尔碎片,英魂,30,,,
9014020,90,4,1,1,238,2120,被诅咒的塞雷布拉斯碎片,英魂,30,,,
9014021,90,4,1,1,238,2127,黑手碎片,英魂,30,,,
9014022,90,4,2,1,238,2104,影牙指挥官碎片,英魂,60,,,
9014023,90,4,2,1,238,2105,血色指挥官碎片,英魂,60,,,
9014024,90,4,2,1,238,2107,大检察官碎片,英魂,60,,,
9014025,90,4,2,1,238,2112,影牙堡主碎片,英魂,60,,,
9014026,90,4,2,1,238,2117,灰葬男爵碎片,英魂,60,,,
9014027,90,4,2,1,238,2122,荆棘谷猎手碎片,英魂,60,,,
9014028,90,4,2,1,238,2109,审讯官碎片,英魂,60,,,
9014029,90,4,2,1,238,2128,大范碎片,英魂,60,,,
9014030,90,4,2,1,238,2130,凡妮莎碎片,英魂,60,,,
9014031,90,4,2,1,238,2124,沙顶酋长碎片,英魂,60,,,
9014032,90,4,2,1,238,2111,巫妖碎片,英魂,60,,,
9014033,90,4,2,1,238,2115,督军碎片,英魂,60,,,
9014034,90,4,2,1,238,2110,奥法师碎片,英魂,60,,,
9014035,90,4,2,1,238,2114,水占师碎片,英魂,60,,,
9014036,90,4,2,1,238,2113,预言者碎片,英魂,60,,,
9014037,90,4,2,1,238,2125,赫洛德碎片,英魂,60,,,
9014038,90,4,2,1,238,2106,大帝碎片,英魂,60,,,
9014039,90,4,2,1,238,2116,加丁碎片,英魂,60,,,
9014040,90,4,2,1,238,2118,巴纳扎尔碎片,英魂,60,,,
9014041,90,4,2,1,238,2120,被诅咒的塞雷布拉斯碎片,英魂,60,,,
9014042,90,4,2,1,238,2127,黑手碎片,英魂,60,,,
9015001,90,5,1,1,95,2006,暴风摄政王碎片,英魂,90,,,
9015002,90,5,1,1,95,2014,霜狼督军碎片,英魂,90,,,
9015003,90,5,1,1,95,2017,基丹碎片,英魂,90,,,
9015004,90,5,1,1,95,2026,山丘之王碎片,英魂,90,,,
9015005,90,5,1,1,95,2029,守望者碎片,英魂,90,,,
9015006,90,5,1,1,95,2030,刺客碎片,英魂,90,,,
9015007,90,5,1,1,95,2008,先知碎片,英魂,135,,,
9015008,90,5,1,1,95,2010,大法师碎片,英魂,135,,,
9015009,90,5,1,1,95,2013,灰舌死誓者碎片,英魂,135,,,
9015010,90,5,1,1,95,2024,暗矛巨魔碎片,英魂,90,,,
9015011,90,5,1,1,95,2005,银白十字军碎片,英魂,90,,,
9015012,90,5,1,1,95,2009,大主教碎片,英魂,90,,,
9015013,90,5,1,1,95,2015,天灾首领碎片,英魂,90,,,
9015014,90,5,1,1,95,2016,暮光首领碎片,英魂,135,,,
9015015,90,5,1,1,95,2021,符文图腾碎片,英魂,90,,,
9015016,90,5,1,1,95,2018,恐惧魔王碎片,英魂,90,,,
9015017,90,5,1,1,95,2023,盘牙女王碎片,英魂,90,,,
9015018,90,5,1,1,95,2003,血魔碎片,英魂,135,,,
9015019,90,5,2,1,94,2003,血魔碎片,英魂,270,,,
9015020,90,5,2,1,94,2006,暴风摄政王碎片,英魂,180,,,
9015021,90,5,2,1,94,2014,霜狼督军碎片,英魂,180,,,
9015022,90,5,2,1,94,2017,基丹碎片,英魂,180,,,
9015023,90,5,2,1,94,2026,山丘之王碎片,英魂,180,,,
9015024,90,5,2,1,94,2029,守望者碎片,英魂,180,,,
9015025,90,5,2,1,94,2030,刺客碎片,英魂,180,,,
9015026,90,5,2,1,94,2008,先知碎片,英魂,270,,,
9015027,90,5,2,1,94,2024,暗矛巨魔碎片,英魂,180,,,
9015028,90,5,2,1,94,2005,银白十字军碎片,英魂,180,,,
9015029,90,5,2,1,94,2009,大主教碎片,英魂,180,,,
9015030,90,5,2,1,94,2015,天灾首领碎片,英魂,180,,,
9015031,90,5,2,1,94,2010,大法师碎片,英魂,270,,,
9015032,90,5,2,1,94,2013,灰舌死誓者碎片,英魂,270,,,
9015033,90,5,2,1,94,2016,暮光首领碎片,英魂,270,,,
9015034,90,5,2,1,94,2021,符文图腾碎片,英魂,180,,,
9015035,90,5,2,1,94,2018,恐惧魔王碎片,英魂,180,,,
9015036,90,5,2,1,94,2023,盘牙女王碎片,英魂,180,,,
9015037,90,5,5,1,34,2006,暴风摄政王碎片,英魂,450,,,
9015038,90,5,5,1,34,2014,霜狼督军碎片,英魂,450,,,
9015039,90,5,5,1,34,2017,基丹碎片,英魂,450,,,
9015040,90,5,5,1,33,2026,山丘之王碎片,英魂,450,,,
9015041,90,5,5,1,33,2029,守望者碎片,英魂,450,,,
9015042,90,5,5,1,33,2030,刺客碎片,英魂,450,,,
9015043,90,5,5,1,33,2008,先知碎片,英魂,675,,,
9015044,90,5,5,1,33,2024,暗矛巨魔碎片,英魂,450,,,
9015045,90,5,5,1,33,2005,银白十字军碎片,英魂,450,,,
9015046,90,5,5,1,33,2015,天灾首领碎片,英魂,450,,,
9015047,90,5,5,1,33,2009,大主教碎片,英魂,450,,,
9015048,90,5,5,1,33,2010,大法师碎片,英魂,675,,,
9015049,90,5,5,1,33,2013,灰舌死誓者碎片,英魂,675,,,
9015050,90,5,5,1,33,2016,暮光首领碎片,英魂,675,,,
9015051,90,5,5,1,33,2021,符文图腾碎片,英魂,450,,,
9015052,90,5,5,1,33,2018,恐惧魔王碎片,英魂,450,,,
9015053,90,5,5,1,34,2023,盘牙女王碎片,英魂,450,,,
9015054,90,5,5,1,33,2003,血魔碎片,英魂,675,,,
9015055,90,5,1,1,143,2104,影牙指挥官碎片,英魂,30,,,
9015056,90,5,1,1,143,2105,血色指挥官碎片,英魂,30,,,
9015057,90,5,1,1,143,2107,大检察官碎片,英魂,30,,,
9015058,90,5,1,1,143,2112,影牙堡主碎片,英魂,30,,,
9015059,90,5,1,1,143,2117,灰葬男爵碎片,英魂,30,,,
9015060,90,5,1,1,143,2122,荆棘谷猎手碎片,英魂,30,,,
9015061,90,5,1,1,143,2109,审讯官碎片,英魂,30,,,
9015062,90,5,1,1,143,2128,大范碎片,英魂,30,,,
9015063,90,5,1,1,143,2130,凡妮莎碎片,英魂,30,,,
9015064,90,5,1,1,143,2124,沙顶酋长碎片,英魂,30,,,
9015065,90,5,1,1,143,2111,巫妖碎片,英魂,30,,,
9015066,90,5,1,1,143,2115,督军碎片,英魂,30,,,
9015067,90,5,1,1,143,2110,奥法师碎片,英魂,30,,,
9015068,90,5,1,1,143,2114,水占师碎片,英魂,30,,,
9015069,90,5,1,1,143,2113,预言者碎片,英魂,30,,,
9015070,90,5,1,1,143,2125,赫洛德碎片,英魂,30,,,
9015071,90,5,1,1,143,2106,大帝碎片,英魂,30,,,
9015072,90,5,1,1,143,2116,加丁碎片,英魂,30,,,
9015073,90,5,1,1,143,2118,巴纳扎尔碎片,英魂,30,,,
9015074,90,5,1,1,143,2120,被诅咒的塞雷布拉斯碎片,英魂,30,,,
9015075,90,5,1,1,143,2127,黑手碎片,英魂,30,,,
9015076,90,5,2,1,142,2104,影牙指挥官碎片,英魂,60,,,
9015077,90,5,2,1,142,2105,血色指挥官碎片,英魂,60,,,
9015078,90,5,2,1,143,2107,大检察官碎片,英魂,60,,,
9015079,90,5,2,1,143,2112,影牙堡主碎片,英魂,60,,,
9015080,90,5,2,1,143,2117,灰葬男爵碎片,英魂,60,,,
9015081,90,5,2,1,143,2122,荆棘谷猎手碎片,英魂,60,,,
9015082,90,5,2,1,143,2109,审讯官碎片,英魂,60,,,
9015083,90,5,2,1,143,2128,大范碎片,英魂,60,,,
9015084,90,5,2,1,143,2130,凡妮莎碎片,英魂,60,,,
9015085,90,5,2,1,143,2124,沙顶酋长碎片,英魂,60,,,
9015086,90,5,2,1,143,2111,巫妖碎片,英魂,60,,,
9015087,90,5,2,1,142,2115,督军碎片,英魂,60,,,
9015088,90,5,2,1,142,2110,奥法师碎片,英魂,60,,,
9015089,90,5,2,1,142,2114,水占师碎片,英魂,60,,,
9015090,90,5,2,1,142,2113,预言者碎片,英魂,60,,,
9015091,90,5,2,1,143,2125,赫洛德碎片,英魂,60,,,
9015092,90,5,2,1,143,2106,大帝碎片,英魂,60,,,
9015093,90,5,2,1,143,2116,加丁碎片,英魂,60,,,
9015094,90,5,2,1,143,2118,巴纳扎尔碎片,英魂,60,,,
9015095,90,5,2,1,143,2120,被诅咒的塞雷布拉斯碎片,英魂,60,,,
9015096,90,5,2,1,143,2127,黑手碎片,英魂,60,,,
9016001,90,6,1,1,166,42001,宁神花,英魂,10,,,
9016002,90,6,1,1,166,42002,银叶草,英魂,10,,,
9016003,90,6,1,1,167,42003,石南草,英魂,10,,,
9016004,90,6,1,1,166,42004,荆棘藻,英魂,10,,,
9016005,90,6,1,1,535,42011,野钢花,英魂,10,,,
9016006,90,6,1,1,535,42012,雨燕草,英魂,10,,,
9016007,90,6,1,1,533,42013,幽灵菇,英魂,10,,,
9016008,90,6,1,1,533,42014,火焰花,英魂,10,,,
9016009,90,6,1,1,533,42015,野葡萄藤,英魂,10,,,
9016010,90,6,2,1,166,42001,宁神花,英魂,20,,,
9016011,90,6,2,1,166,42002,银叶草,英魂,20,,,
9016012,90,6,2,1,166,42003,石南草,英魂,20,,,
9016013,90,6,2,1,166,42004,荆棘藻,英魂,20,,,
9016014,90,6,2,1,535,42011,野钢花,英魂,20,,,
9016015,90,6,2,1,535,42012,雨燕草,英魂,20,,,
9016016,90,6,2,1,533,42013,幽灵菇,英魂,20,,,
9016017,90,6,2,1,533,42014,火焰花,英魂,20,,,
9016018,90,6,2,1,533,42015,野葡萄藤,英魂,20,,,
9016019,90,6,3,1,166,42001,宁神花,英魂,30,,,
9016020,90,6,3,1,166,42002,银叶草,英魂,30,,,
9016021,90,6,3,1,166,42003,石南草,英魂,30,,,
9016022,90,6,3,1,166,42004,荆棘藻,英魂,30,,,
9016023,90,6,3,1,535,42011,野钢花,英魂,30,,,
9016024,90,6,3,1,535,42012,雨燕草,英魂,30,,,
9016025,90,6,3,1,533,42013,幽灵菇,英魂,30,,,
9016026,90,6,3,1,533,42014,火焰花,英魂,30,,,
9016027,90,6,3,1,533,42015,野葡萄藤,英魂,30,,,
9021001,90,1,1,2,0,200011,初级格挡之一,钻石,100,,,
9021002,90,1,1,2,0,200012,初级格挡之二,钻石,100,,,
9021003,90,1,1,2,0,200013,初级格挡之三,钻石,100,,,
9021004,90,1,1,2,0,200111,初级抵抗之一,钻石,100,,,
9021005,90,1,1,2,0,200112,初级抵抗之二,钻石,100,,,
9021006,90,1,1,2,0,200113,初级抵抗之三,钻石,100,,,
9021007,90,1,1,2,0,200211,初级命中之一,钻石,100,,,
9021008,90,1,1,2,0,200212,初级命中之二,钻石,100,,,
9021009,90,1,1,2,0,200213,初级命中之三,钻石,100,,,
9021010,90,1,1,2,0,200311,初级闪避之一,钻石,100,,,
9021011,90,1,1,2,0,200312,初级闪避之二,钻石,100,,,
9021012,90,1,1,2,0,200313,初级闪避之三,钻石,100,,,
9021013,90,1,1,2,0,200411,初级暴击之一,钻石,100,,,
9021014,90,1,1,2,0,200412,初级暴击之二,钻石,100,,,
9021015,90,1,1,2,0,200413,初级暴击之三,钻石,100,,,
9021016,90,1,1,2,350,200611,初级速度之一,钻石,100,,,
9021017,90,1,1,2,350,200612,初级速度之二,钻石,100,,,
9021018,90,1,1,2,350,200613,初级速度之三,钻石,100,,,
9021019,90,1,1,2,350,200711,初级血量之一,钻石,100,,,
