Table:CsvEquipUpgrade,,,,,,,,,,,,,,,,,,,,,,,,
tid,after_tid,lv_limited,cost,item1_tid,item1_count,item2_tid,item2_count,item3_tid,item3_count,item4_tid,item4_count,item5_tid,item5_count,rebrith_tid,return_item1_tid,return_item1_count,return_item2_tid,return_item2_count,return_item3_tid,return_item3_count,return_item4_tid,return_item4_count,return_item5_tid,return_item5_count
101486,101487,85,500000,41011,100,41012,40,41022,10,,,,,101480,41011,435,41012,95,41013,35,0,13,,
101496,101497,85,500000,41011,100,41012,40,41022,10,,,,,101490,41011,435,41012,95,41013,35,0,13,,
101506,101507,85,500000,41011,100,41012,40,41021,10,,,,,101500,41011,435,41012,95,41013,35,0,13,,
101516,101517,85,500000,41011,100,41012,40,41022,10,,,,,101510,41011,435,41012,95,41013,35,0,13,,
101526,101527,85,500000,41011,100,41012,40,41022,10,,,,,101520,41011,435,41012,95,41013,35,0,13,,
#,,,,,,,,,,,,,,错误:520,41011,0,0,0,0,0,0,0,,
100117,100118,95,600000,41011,200,41012,80,41021,20,,,,,100110,41011,535,41012,135,41013,35,0,13,,
100127,100128,95,600000,41011,200,41012,80,41021,20,,,,,100120,41011,535,41012,135,41013,35,0,13,,
100137,100138,95,600000,41011,200,41012,80,41022,20,,,,,100130,41011,535,41012,135,41013,35,0,13,,
100147,100148,95,600000,41011,200,41012,80,41022,20,,,,,100140,41011,535,41012,135,41013,35,0,13,,
100157,100158,95,600000,41011,200,41012,80,41022,20,,,,,100150,41011,535,41012,135,41013,35,0,13,,
100167,100168,95,600000,41011,200,41012,80,41022,20,,,,,100160,41011,535,41012,135,41013,35,0,13,,
100217,100218,95,600000,41011,200,41012,80,41021,20,,,,,100210,41011,535,41012,135,41013,35,0,13,,
100227,100228,95,600000,41011,200,41012,80,41021,20,,,,,100220,41011,535,41012,135,41013,35,0,13,,
100237,100238,95,600000,41011,200,41012,80,41022,20,,,,,100230,41011,535,41012,135,41013,35,0,13,,
100247,100248,95,600000,41011,200,41012,80,41022,20,,,,,100240,41011,535,41012,135,41013,35,0,13,,
100257,100258,95,600000,41011,200,41012,80,41022,20,,,,,100250,41011,535,41012,135,41013,35,0,13,,
100267,100268,95,600000,41011,200,41012,80,41022,20,,,,,100260,41011,535,41012,135,41013,35,0,13,,
100317,100318,95,600000,41011,200,41012,80,41021,20,,,,,100310,41011,535,41012,135,41013,35,0,13,,
100327,100328,95,600000,41011,200,41012,80,41021,20,,,,,100320,41011,535,41012,135,41013,35,0,13,,
100337,100338,95,600000,41011,200,41012,80,41022,20,,,,,100330,41011,535,41012,135,41013,35,0,13,,
100347,100348,95,600000,41011,200,41012,80,41022,20,,,,,100340,41011,535,41012,135,41013,35,0,13,,
100357,100358,95,600000,41011,200,41012,80,41022,20,,,,,100350,41011,535,41012,135,41013,35,0,13,,
100367,100368,95,600000,41011,200,41012,80,41022,20,,,,,100360,41011,535,41012,135,41013,35,0,13,,
100417,100418,95,600000,41011,200,41012,80,41021,20,,,,,100410,41011,535,41012,135,41013,35,0,13,,
100427,100428,95,600000,41011,200,41012,80,41021,20,,,,,100420,41011,535,41012,135,41013,35,0,13,,
100437,100438,95,600000,41011,200,41012,80,41022,20,,,,,100430,41011,535,41012,135,41013,35,0,13,,
100447,100448,95,600000,41011,200,41012,80,41022,20,,,,,100440,41011,535,41012,135,41013,35,0,13,,
100457,100458,95,600000,41011,200,41012,80,41022,20,,,,,100450,41011,535,41012,135,41013,35,0,13,,
100467,100468,95,600000,41011,200,41012,80,41022,20,,,,,100460,41011,535,41012,135,41013,35,0,13,,
100517,100518,95,600000,41011,200,41012,80,41021,20,,,,,100510,41011,535,41012,135,41013,35,0,13,,
100527,100528,95,600000,41011,200,41012,80,41021,20,,,,,100520,41011,535,41012,135,41013,35,0,13,,
100537,100538,95,600000,41011,200,41012,80,41022,20,,,,,100530,41011,535,41012,135,41013,35,0,13,,
100547,100548,95,600000,41011,200,41012,80,41022,20,,,,,100540,41011,535,41012,135,41013,35,0,13,,
100557,100558,95,600000,41011,200,41012,80,41022,20,,,,,100550,41011,535,41012,135,41013,35,0,13,,
100567,100568,95,600000,41011,200,41012,80,41022,20,,,,,100560,41011,535,41012,135,41013,35,0,13,,
100617,100618,95,600000,41011,200,41012,80,41021,20,,,,,100610,41011,535,41012,135,41013,35,0,13,,
100627,100628,95,600000,41011,200,41012,80,41021,20,,,,,100620,41011,535,41012,135,41013,35,0,13,,
100637,100638,95,600000,41011,200,41012,80,41022,20,,,,,100630,41011,535,41012,135,41013,35,0,13,,
100647,100648,95,600000,41011,200,41012,80,41022,20,,,,,100640,41011,535,41012,135,41013,35,0,13,,
100657,100658,95,600000,41011,200,41012,80,41022,20,,,,,100650,41011,535,41012,135,41013,35,0,13,,
100667,100668,95,600000,41011,200,41012,80,41022,20,,,,,100660,41011,535,41012,135,41013,35,0,13,,
100717,100718,95,600000,41011,200,41012,80,41021,20,,,,,100710,41011,535,41012,135,41013,35,0,13,,
100727,100728,95,600000,41011,200,41012,80,41021,20,,,,,100720,41011,535,41012,135,41013,35,0,13,,
100737,100738,95,600000,41011,200,41012,80,41022,20,,,,,100730,41011,535,41012,135,41013,35,0,13,,
100747,100748,95,600000,41011,200,41012,80,41022,20,,,,,100740,41011,535,41012,135,41013,35,0,13,,
100757,100758,95,600000,41011,200,41012,80,41022,20,,,,,100750,41011,535,41012,135,41013,35,0,13,,
100767,100768,95,600000,41011,200,41012,80,41022,20,,,,,100760,41011,535,41012,135,41013,35,0,13,,
100817,100818,95,600000,41011,200,41012,80,41021,20,,,,,100810,41011,535,41012,135,41013,35,0,13,,
100827,100828,95,600000,41011,200,41012,80,41022,20,,,,,100820,41011,535,41012,135,41013,35,0,13,,
100837,100838,95,600000,41011,200,41012,80,41022,20,,,,,100830,41011,535,41012,135,41013,35,0,13,,
100847,100848,95,600000,41011,200,41012,80,41022,20,,,,,100840,41011,535,41012,135,41013,35,0,13,,
100857,100858,95,600000,41011,200,41012,80,41022,20,,,,,100850,41011,535,41012,135,41013,35,0,13,,
100867,100868,95,600000,41011,200,41012,80,41022,20,,,,,100860,41011,535,41012,135,41013,35,0,13,,
100877,100878,95,600000,41011,200,41012,80,41022,20,,,,,100870,41011,535,41012,135,41013,35,0,13,,
100887,100888,95,600000,41011,200,41012,80,41021,20,,,,,100880,41011,535,41012,135,41013,35,0,13,,
100897,100898,95,600000,41011,200,41012,80,41021,20,,,,,100890,41011,535,41012,135,41013,35,0,13,,
100907,100908,95,600000,41011,200,41012,80,41021,20,,,,,100900,41011,535,41012,135,41013,35,0,13,,
100917,100918,95,600000,41011,200,41012,80,41022,20,,,,,100910,41011,535,41012,135,41013,35,0,13,,
100927,100928,95,600000,41011,200,41012,80,41022,20,,,,,100920,41011,535,41012,135,41013,35,0,13,,
100937,100938,95,600000,41011,200,41012,80,41022,20,,,,,100930,41011,535,41012,135,41013,35,0,13,,
100947,100948,95,600000,41011,200,41012,80,41022,20,,,,,100940,41011,535,41012,135,41013,35,0,13,,
100957,100958,95,600000,41011,200,41012,80,41021,20,,,,,100950,41011,535,41012,135,41013,35,0,13,,
100967,100968,95,600000,41011,200,41012,80,41022,20,,,,,100960,41011,535,41012,135,41013,35,0,13,,
100977,100978,95,600000,41011,200,41012,80,41022,20,,,,,100970,41011,535,41012,135,41013,35,0,13,,
100987,100988,95,600000,41011,200,41012,80,41021,20,,,,,100980,41011,535,41012,135,41013,35,0,13,,
100997,100998,95,600000,41011,200,41012,80,41022,20,,,,,100990,41011,535,41012,135,41013,35,0,13,,
101007,101008,95,600000,41011,200,41012,80,41021,20,,,,,101000,41011,535,41012,135,41013,35,0,13,,
101017,101018,95,600000,41011,200,41012,80,41022,20,,,,,101010,41011,535,41012,135,41013,35,0,13,,
101027,101028,95,600000,41011,200,41012,80,41021,20,,,,,101020,41011,535,41012,135,41013,35,0,13,,
101037,101038,95,600000,41011,200,41012,80,41021,20,,,,,101030,41011,535,41012,135,41013,35,0,13,,
101047,101048,95,600000,41011,200,41012,80,41021,20,,,,,101040,41011,535,41012,135,41013,35,0,13,,
101057,101058,95,600000,41011,200,41012,80,41021,20,,,,,101050,41011,535,41012,135,41013,35,0,13,,
101067,101068,95,600000,41011,200,41012,80,41021,20,,,,,101060,41011,535,41012,135,41013,35,0,13,,
101077,101078,95,600000,41011,200,41012,80,41021,20,,,,,101070,41011,535,41012,135,41013,35,0,13,,
101087,101088,95,600000,41011,200,41012,80,41021,20,,,,,101080,41011,535,41012,135,41013,35,0,13,,
101097,101098,95,600000,41011,200,41012,80,41021,20,,,,,101090,41011,535,41012,135,41013,35,0,13,,
101107,101108,95,600000,41011,200,41012,80,41021,20,,,,,101100,41011,535,41012,135,41013,35,0,13,,
101117,101118,95,600000,41011,200,41012,80,41021,20,,,,,101110,41011,535,41012,135,41013,35,0,13,,
101127,101128,95,600000,41011,200,41012,80,41021,20,,,,,101120,41011,535,41012,135,41013,35,0,13,,
101137,101138,95,600000,41011,200,41012,80,41021,20,,,,,101130,41011,535,41012,135,41013,35,0,13,,
101147,101148,95,600000,41011,200,41012,80,41021,20,,,,,101140,41011,535,41012,135,41013,35,0,13,,
101157,101158,95,600000,41011,200,41012,80,41021,20,,,,,101150,41011,535,41012,135,41013,35,0,13,,
101167,101168,95,600000,41011,200,41012,80,41021,20,,,,,101160,41011,535,41012,135,41013,35,0,13,,
101177,101178,95,600000,41011,200,41012,80,41021,20,,,,,101170,41011,535,41012,135,41013,35,0,13,,
101187,101188,95,600000,41011,200,41012,80,41021,20,,,,,101180,41011,535,41012,135,41013,35,0,13,,
101197,101198,95,600000,41011,200,41012,80,41021,20,,,,,101190,41011,535,41012,135,41013,35,0,13,,
101207,101208,95,600000,41011,200,41012,80,41022,20,,,,,101200,41011,535,41012,135,41013,35,0,13,,
101217,101218,95,600000,41011,200,41012,80,41022,20,,,,,101210,41011,535,41012,135,41013,35,0,13,,
101227,101228,95,600000,41011,200,41012,80,41022,20,,,,,101220,41011,535,41012,135,41013,35,0,13,,
101237,101238,95,600000,41011,200,41012,80,41022,20,,,,,101230,41011,535,41012,135,41013,35,0,13,,
101247,101248,95,600000,41011,200,41012,80,41021,20,,,,,101240,41011,535,41012,135,41013,35,0,13,,
101257,101258,95,600000,41011,200,41012,80,41021,20,,,,,101250,41011,535,41012,135,41013,35,0,13,,
101267,101268,95,600000,41011,200,41012,80,41021,20,,,,,101260,41011,535,41012,135,41013,35,0,13,,
101277,101278,95,600000,41011,200,41012,80,41021,20,,,,,101270,41011,535,41012,135,41013,35,0,13,,
101287,101288,95,600000,41011,200,41012,80,41021,20,,,,,101280,41011,535,41012,135,41013,35,0,13,,
101297,101298,95,600000,41011,200,41012,80,41021,20,,,,,101290,41011,535,41012,135,41013,35,0,13,,
101307,101308,95,600000,41011,200,41012,80,41021,20,,,,,101300,41011,535,41012,135,41013,35,0,13,,
101317,101318,95,600000,41011,200,41012,80,41021,20,,,,,101310,41011,535,41012,135,41013,35,0,13,,
101327,101328,95,600000,41011,200,41012,80,41021,20,,,,,101320,41011,535,41012,135,41013,35,0,13,,
101337,101338,95,600000,41011,200,41012,80,41021,20,,,,,101330,41011,535,41012,135,41013,35,0,13,,
101347,101348,95,600000,41011,200,41012,80,41021,20,,,,,101340,41011,535,41012,135,41013,35,0,13,,
101357,101358,95,600000,41011,200,41012,80,41021,20,,,,,101350,41011,535,41012,135,41013,35,0,13,,
101367,101368,95,600000,41011,200,41012,80,41021,20,,,,,101360,41011,535,41012,135,41013,35,0,13,,
101377,101378,95,600000,41011,200,41012,80,41021,20,,,,,101370,41011,535,41012,135,41013,35,0,13,,
101387,101388,95,600000,41011,200,41012,80,41021,20,,,,,101380,41011,535,41012,135,41013,35,0,13,,
101397,101398,95,600000,41011,200,41012,80,41021,20,,,,,101390,41011,535,41012,135,41013,35,0,13,,
101407,101408,95,600000,41011,200,41012,80,41021,20,,,,,101400,41011,535,41012,135,41013,35,0,13,,
101417,101418,95,600000,41011,200,41012,80,41021,20,,,,,101410,41011,535,41012,135,41013,35,0,13,,
101427,101428,95,600000,41011,200,41012,80,41022,20,,,,,101420,41011,535,41012,135,41013,35,0,13,,
101437,101438,95,600000,41011,200,41012,80,41022,20,,,,,101430,41011,535,41012,135,41013,35,0,13,,
101447,101448,95,600000,41011,200,41012,80,41021,20,,,,,101440,41011,535,41012,135,41013,35,0,13,,
101457,101458,95,600000,41011,200,41012,80,41022,20,,,,,101450,41011,535,41012,135,41013,35,0,13,,
101467,101468,95,600000,41011,200,41012,80,41022,20,,,,,101460,41011,535,41012,135,41013,35,0,13,,
101477,101478,95,600000,41011,200,41012,80,41021,20,,,,,101470,41011,535,41012,135,41013,35,0,13,,
101487,101488,95,600000,41011,200,41012,80,41022,20,,,,,101480,41011,535,41012,135,41013,35,0,13,,
101497,101498,95,600000,41011,200,41012,80,41022,20,,,,,101490,41011,535,41012,135,41013,35,0,13,,
101507,101508,95,600000,41011,200,41012,80,41021,20,,,,,101500,41011,535,41012,135,41013,35,0,13,,
101517,101518,95,600000,41011,200,41012,80,41022,20,,,,,101510,41011,535,41012,135,41013,35,0,13,,
101527,101528,95,600000,41011,200,41012,80,41022,20,,,,,101520,41011,535,41012,135,41013,35,0,13,,
#,,,,,,,,,,,,,,错误:520,41011,0,0,0,0,0,0,0,,
100118,100119,105,80000,41011,200,41012,80,41021,20,,,,,100110,41011,735,41012,215,41013,35,0,13,,
100128,100129,105,80000,41011,200,41012,80,41021,20,,,,,100120,41011,735,41012,215,41013,35,0,13,,
100138,100139,105,80000,41011,200,41012,80,41022,20,,,,,100130,41011,735,41012,215,41013,35,0,13,,
100148,100149,105,80000,41011,200,41012,80,41022,20,,,,,100140,41011,735,41012,215,41013,35,0,13,,
100158,100159,105,80000,41011,200,41012,80,41022,20,,,,,100150,41011,735,41012,215,41013,35,0,13,,
100168,100169,105,80000,41011,200,41012,80,41022,20,,,,,100160,41011,735,41012,215,41013,35,0,13,,
100218,100219,105,80000,41011,200,41012,80,41021,20,,,,,100210,41011,735,41012,215,41013,35,0,13,,
100228,100229,105,80000,41011,200,41012,80,41021,20,,,,,100220,41011,735,41012,215,41013,35,0,13,,
100238,100239,105,80000,41011,200,41012,80,41022,20,,,,,100230,41011,735,41012,215,41013,35,0,13,,
100248,100249,105,80000,41011,200,41012,80,41022,20,,,,,100240,41011,735,41012,215,41013,35,0,13,,
100258,100259,105,80000,41011,200,41012,80,41022,20,,,,,100250,41011,735,41012,215,41013,35,0,13,,
100268,100269,105,80000,41011,200,41012,80,41022,20,,,,,100260,41011,735,41012,215,41013,35,0,13,,
100318,100319,105,80000,41011,200,41012,80,41021,20,,,,,100310,41011,735,41012,215,41013,35,0,13,,
100328,100329,105,80000,41011,200,41012,80,41021,20,,,,,100320,41011,735,41012,215,41013,35,0,13,,
100338,100339,105,80000,41011,200,41012,80,41022,20,,,,,100330,41011,735,41012,215,41013,35,0,13,,
100348,100349,105,80000,41011,200,41012,80,41022,20,,,,,100340,41011,735,41012,215,41013,35,0,13,,
100358,100359,105,80000,41011,200,41012,80,41022,20,,,,,100350,41011,735,41012,215,41013,35,0,13,,
100368,100369,105,80000,41011,200,41012,80,41022,20,,,,,100360,41011,735,41012,215,41013,35,0,13,,
100418,100419,105,80000,41011,200,41012,80,41021,20,,,,,100410,41011,735,41012,215,41013,35,0,13,,
100428,100429,105,80000,41011,200,41012,80,41021,20,,,,,100420,41011,735,41012,215,41013,35,0,13,,
100438,100439,105,80000,41011,200,41012,80,41022,20,,,,,100430,41011,735,41012,215,41013,35,0,13,,
100448,100449,105,80000,41011,200,41012,80,41022,20,,,,,100440,41011,735,41012,215,41013,35,0,13,,
100458,100459,105,80000,41011,200,41012,80,41022,20,,,,,100450,41011,735,41012,215,41013,35,0,13,,
100468,100469,105,80000,41011,200,41012,80,41022,20,,,,,100460,41011,735,41012,215,41013,35,0,13,,
100518,100519,105,80000,41011,200,41012,80,41021,20,,,,,100510,41011,735,41012,215,41013,35,0,13,,
100528,100529,105,80000,41011,200,41012,80,41021,20,,,,,100520,41011,735,41012,215,41013,35,0,13,,
100538,100539,105,80000,41011,200,41012,80,41022,20,,,,,100530,41011,735,41012,215,41013,35,0,13,,
100548,100549,105,80000,41011,200,41012,80,41022,20,,,,,100540,41011,735,41012,215,41013,35,0,13,,
100558,100559,105,80000,41011,200,41012,80,41022,20,,,,,100550,41011,735,41012,215,41013,35,0,13,,
100568,100569,105,80000,41011,200,41012,80,41022,20,,,,,100560,41011,735,41012,215,41013,35,0,13,,
100618,100619,105,80000,41011,200,41012,80,41021,20,,,,,100610,41011,735,41012,215,41013,35,0,13,,
100628,100629,105,80000,41011,200,41012,80,41021,20,,,,,100620,41011,735,41012,215,41013,35,0,13,,
100638,100639,105,80000,41011,200,41012,80,41022,20,,,,,100630,41011,735,41012,215,41013,35,0,13,,
100648,100649,105,80000,41011,200,41012,80,41022,20,,,,,100640,41011,735,41012,215,41013,35,0,13,,
100658,100659,105,80000,41011,200,41012,80,41022,20,,,,,100650,41011,735,41012,215,41013,35,0,13,,
100668,100669,105,80000,41011,200,41012,80,41022,20,,,,,100660,41011,735,41012,215,41013,35,0,13,,
100718,100719,105,80000,41011,200,41012,80,41021,20,,,,,100710,41011,735,41012,215,41013,35,0,13,,
100728,100729,105,80000,41011,200,41012,80,41021,20,,,,,100720,41011,735,41012,215,41013,35,0,13,,
100738,100739,105,80000,41011,200,41012,80,41022,20,,,,,100730,41011,735,41012,215,41013,35,0,13,,
100748,100749,105,80000,41011,200,41012,80,41022,20,,,,,100740,41011,735,41012,215,41013,35,0,13,,
100758,100759,105,80000,41011,200,41012,80,41022,20,,,,,100750,41011,735,41012,215,41013,35,0,13,,
100768,100769,105,80000,41011,200,41012,80,41022,20,,,,,100760,41011,735,41012,215,41013,35,0,13,,
100818,100819,105,80000,41011,200,41012,80,41021,20,,,,,100810,41011,735,41012,215,41013,35,0,13,,
100828,100829,105,80000,41011,200,41012,80,41022,20,,,,,100820,41011,735,41012,215,41013,35,0,13,,
100838,100839,105,80000,41011,200,41012,80,41022,20,,,,,100830,41011,735,41012,215,41013,35,0,13,,
100848,100849,105,80000,41011,200,41012,80,41022,20,,,,,100840,41011,735,41012,215,41013,35,0,13,,
100858,100859,105,80000,41011,200,41012,80,41022,20,,,,,100850,41011,735,41012,215,41013,35,0,13,,
100868,100869,105,80000,41011,200,41012,80,41022,20,,,,,100860,41011,735,41012,215,41013,35,0,13,,
100878,100879,105,80000,41011,200,41012,80,41022,20,,,,,100870,41011,735,41012,215,41013,35,0,13,,
100888,100889,105,80000,41011,200,41012,80,41021,20,,,,,100880,41011,735,41012,215,41013,35,0,13,,
100898,100899,105,80000,41011,200,41012,80,41021,20,,,,,100890,41011,735,41012,215,41013,35,0,13,,
100908,100909,105,80000,41011,200,41012,80,41021,20,,,,,100900,41011,735,41012,215,41013,35,0,13,,
100918,100919,105,80000,41011,200,41012,80,41022,20,,,,,100910,41011,735,41012,215,41013,35,0,13,,
100928,100929,105,80000,41011,200,41012,80,41022,20,,,,,100920,41011,735,41012,215,41013,35,0,13,,
100938,100939,105,80000,41011,200,41012,80,41022,20,,,,,100930,41011,735,41012,215,41013,35,0,13,,
100948,100949,105,80000,41011,200,41012,80,41022,20,,,,,100940,41011,735,41012,215,41013,35,0,13,,
100958,100959,105,80000,41011,200,41012,80,41021,20,,,,,100950,41011,735,41012,215,41013,35,0,13,,
100968,100969,105,80000,41011,200,41012,80,41022,20,,,,,100960,41011,735,41012,215,41013,35,0,13,,
100978,100979,105,80000,41011,200,41012,80,41022,20,,,,,100970,41011,735,41012,215,41013,35,0,13,,
100988,100989,105,80000,41011,200,41012,80,41021,20,,,,,100980,41011,735,41012,215,41013,35,0,13,,
100998,100999,105,80000,41011,200,41012,80,41022,20,,,,,100990,41011,735,41012,215,41013,35,0,13,,
101008,101009,105,80000,41011,200,41012,80,41021,20,,,,,101000,41011,735,41012,215,41013,35,0,13,,
101018,101019,105,80000,41011,200,41012,80,41022,20,,,,,101010,41011,735,41012,215,41013,35,0,13,,
101028,101029,105,80000,41011,200,41012,80,41021,20,,,,,101020,41011,735,41012,215,41013,35,0,13,,
101038,101039,105,80000,41011,200,41012,80,41021,20,,,,,101030,41011,735,41012,215,41013,35,0,13,,
101048,101049,105,80000,41011,200,41012,80,41021,20,,,,,101040,41011,735,41012,215,41013,35,0,13,,
101058,101059,105,80000,41011,200,41012,80,41021,20,,,,,101050,41011,735,41012,215,41013,35,0,13,,
101068,101069,105,80000,41011,200,41012,80,41021,20,,,,,101060,41011,735,41012,215,41013,35,0,13,,
101078,101079,105,80000,41011,200,41012,80,41021,20,,,,,101070,41011,735,41012,215,41013,35,0,13,,
101088,101089,105,80000,41011,200,41012,80,41021,20,,,,,101080,41011,735,41012,215,41013,35,0,13,,
101098,101099,105,80000,41011,200,41012,80,41021,20,,,,,101090,41011,735,41012,215,41013,35,0,13,,
101108,101109,105,80000,41011,200,41012,80,41021,20,,,,,101100,41011,735,41012,215,41013,35,0,13,,
101118,101119,105,80000,41011,200,41012,80,41021,20,,,,,101110,41011,735,41012,215,41013,35,0,13,,
101128,101129,105,80000,41011,200,41012,80,41021,20,,,,,101120,41011,735,41012,215,41013,35,0,13,,
101138,101139,105,80000,41011,200,41012,80,41021,20,,,,,101130,41011,735,41012,215,41013,35,0,13,,
101148,101149,105,80000,41011,200,41012,80,41021,20,,,,,101140,41011,735,41012,215,41013,35,0,13,,
101158,101159,105,80000,41011,200,41012,80,41021,20,,,,,101150,41011,735,41012,215,41013,35,0,13,,
101168,101169,105,80000,41011,200,41012,80,41021,20,,,,,101160,41011,735,41012,215,41013,35,0,13,,
101178,101179,105,80000,41011,200,41012,80,41021,20,,,,,101170,41011,735,41012,215,41013,35,0,13,,
101188,101189,105,80000,41011,200,41012,80,41021,20,,,,,101180,41011,735,41012,215,41013,35,0,13,,
101198,101199,105,80000,41011,200,41012,80,41021,20,,,,,101190,41011,735,41012,215,41013,35,0,13,,
101208,101209,105,80000,41011,200,41012,80,41022,20,,,,,101200,41011,735,41012,215,41013,35,0,13,,
101218,101219,105,80000,41011,200,41012,80,41022,20,,,,,101210,41011,735,41012,215,41013,35,0,13,,
101228,101229,105,80000,41011,200,41012,80,41022,20,,,,,101220,41011,735,41012,215,41013,35,0,13,,
101238,101239,105,80000,41011,200,41012,80,41022,20,,,,,101230,41011,735,41012,215,41013,35,0,13,,
101248,101249,105,80000,41011,200,41012,80,41021,20,,,,,101240,41011,735,41012,215,41013,35,0,13,,
101258,101259,105,80000,41011,200,41012,80,41021,20,,,,,101250,41011,735,41012,215,41013,35,0,13,,
101268,101269,105,80000,41011,200,41012,80,41021,20,,,,,101260,41011,735,41012,215,41013,35,0,13,,
101278,101279,105,80000,41011,200,41012,80,41021,20,,,,,101270,41011,735,41012,215,41013,35,0,13,,
101288,101289,105,80000,41011,200,41012,80,41021,20,,,,,101280,41011,735,41012,215,41013,35,0,13,,
101298,101299,105,80000,41011,200,41012,80,41021,20,,,,,101290,41011,735,41012,215,41013,35,0,13,,
101308,101309,105,80000,41011,200,41012,80,41021,20,,,,,101300,41011,735,41012,215,41013,35,0,13,,
101318,101319,105,80000,41011,200,41012,80,41021,20,,,,,101310,41011,735,41012,215,41013,35,0,13,,
101328,101329,105,80000,41011,200,41012,80,41021,20,,,,,101320,41011,735,41012,215,41013,35,0,13,,
101338,101339,105,80000,41011,200,41012,80,41021,20,,,,,101330,41011,735,41012,215,41013,35,0,13,,
101348,101349,105,80000,41011,200,41012,80,41021,20,,,,,101340,41011,735,41012,215,41013,35,0,13,,
101358,101359,105,80000,41011,200,41012,80,41021,20,,,,,101350,41011,735,41012,215,41013,35,0,13,,
101368,101369,105,80000,41011,200,41012,80,41021,20,,,,,101360,41011,735,41012,215,41013,35,0,13,,
101378,101379,105,80000,41011,200,41012,80,41021,20,,,,,101370,41011,735,41012,215,41013,35,0,13,,
101388,101389,105,80000,41011,200,41012,80,41021,20,,,,,101380,41011,735,41012,215,41013,35,0,13,,
101398,101399,105,80000,41011,200,41012,80,41021,20,,,,,101390,41011,735,41012,215,41013,35,0,13,,
101408,101409,105,80000,41011,200,41012,80,41021,20,,,,,101400,41011,735,41012,215,41013,35,0,13,,
101418,101419,105,80000,41011,200,41012,80,41021,20,,,,,101410,41011,735,41012,215,41013,35,0,13,,
101428,101429,105,80000,41011,200,41012,80,41022,20,,,,,101420,41011,735,41012,215,41013,35,0,13,,
101438,101439,105,80000,41011,200,41012,80,41022,20,,,,,101430,41011,735,41012,215,41013,35,0,13,,
101448,101449,105,80000,41011,200,41012,80,41021,20,,,,,101440,41011,735,41012,215,41013,35,0,13,,
101458,101459,105,80000,41011,200,41012,80,41022,20,,,,,101450,41011,735,41012,215,41013,35,0,13,,
101468,101469,105,80000,41011,200,41012,80,41022,20,,,,,101460,41011,735,41012,215,41013,35,0,13,,
101478,101479,105,80000,41011,200,41012,80,41021,20,,,,,101470,41011,735,41012,215,41013,35,0,13,,
101488,101489,105,80000,41011,200,41012,80,41022,20,,,,,101480,41011,735,41012,215,41013,35,0,13,,
101498,101499,105,80000,41011,200,41012,80,41022,20,,,,,101490,41011,735,41012,215,41013,35,0,13,,
101508,101509,105,80000,41011,200,41012,80,41021,20,,,,,101500,41011,735,41012,215,41013,35,0,13,,
101518,101519,105,80000,41011,200,41012,80,41022,20,,,,,101510,41011,735,41012,215,41013,35,0,13,,
101528,101529,105,80000,41011,200,41012,80,41022,20,,,,,101520,41011,735,41012,215,41013,35,0,13,,
